,Rejection Rate,BM Selection Threshold,Method,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,0.0,0.0,avg,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8562581831808274
1,0.0,0.25,avg,0.8700588730025232,0.8607372732592159,0.9539559014267186,0.90495232236235,0.8562581831808274
2,0.0,0.5,avg,0.8738435660218671,0.8683274021352313,0.9494163424124513,0.9070631970260223,0.8562581831808274
3,0.0,0.75,avg,0.872161480235492,0.867141162514828,0.9481193255512321,0.9058240396530359,0.8562581831808274
4,0.1,0.0,avg,0.8990889978976875,0.8898495036823567,0.9693058946634112,0.9278797996661102,0.8562581831808274
5,0.1,0.25,avg,0.8990889978976875,0.8898495036823567,0.9693058946634112,0.9278797996661102,0.8562581831808274
6,0.1,0.5,avg,0.8990889978976875,0.8898495036823567,0.9693058946634112,0.9278797996661102,0.8562581831808274
7,0.1,0.75,avg,0.898621817332399,0.890279114533205,0.9679107080572027,0.9274732620320856,0.8562581831808274
8,0.2,0.0,avg,0.9206307490144546,0.9119115549215406,0.9789433384379785,0.9442392909896603,0.8562581831808274
9,0.2,0.25,avg,0.9206307490144546,0.9119115549215406,0.9789433384379785,0.9442392909896603,0.8562581831808274
10,0.2,0.5,avg,0.9206307490144546,0.9119115549215406,0.9789433384379785,0.9442392909896603,0.8562581831808274
11,0.2,0.75,avg,0.9206307490144546,0.9119115549215406,0.9789433384379785,0.9442392909896603,0.8562581831808274
12,0.3,0.0,avg,0.93993993993994,0.9347649918962723,0.9833759590792839,0.9584545076859161,0.8562581831808274
13,0.3,0.25,avg,0.93993993993994,0.9347649918962723,0.9833759590792839,0.9584545076859161,0.8562581831808274
14,0.3,0.5,avg,0.93993993993994,0.9347649918962723,0.9833759590792839,0.9584545076859161,0.8562581831808274
15,0.3,0.75,avg,0.93993993993994,0.9347649918962723,0.9833759590792839,0.9584545076859161,0.8562581831808274
16,0.4,0.0,avg,0.9555010511562719,0.949667616334283,0.9896091044037605,0.969227041434456,0.8562581831808274
17,0.4,0.25,avg,0.9555010511562719,0.949667616334283,0.9896091044037605,0.969227041434456,0.8562581831808274
18,0.4,0.5,avg,0.9555010511562719,0.949667616334283,0.9896091044037605,0.969227041434456,0.8562581831808274
19,0.4,0.75,avg,0.9555010511562719,0.949667616334283,0.9896091044037605,0.969227041434456,0.8562581831808274
20,0.5,0.0,avg,0.9655172413793104,0.9607616849394114,0.9916617033948779,0.9759671746776084,0.8562581831808274
21,0.5,0.25,avg,0.9655172413793104,0.9607616849394114,0.9916617033948779,0.9759671746776084,0.8562581831808274
22,0.5,0.5,avg,0.9655172413793104,0.9607616849394114,0.9916617033948779,0.9759671746776084,0.8562581831808274
23,0.5,0.75,avg,0.9655172413793104,0.9607616849394114,0.9916617033948779,0.9759671746776084,0.8562581831808274
24,0.6,0.0,avg,0.9747766684182869,0.9688179840464104,0.9962714392244594,0.9823529411764705,0.8562581831808274
25,0.6,0.25,avg,0.9747766684182869,0.9688179840464104,0.9962714392244594,0.9823529411764705,0.8562581831808274
26,0.6,0.5,avg,0.9747766684182869,0.9688179840464104,0.9962714392244594,0.9823529411764705,0.8562581831808274
27,0.6,0.75,avg,0.9747766684182869,0.9688179840464104,0.9962714392244594,0.9823529411764705,0.8562581831808274
28,0.7000000000000001,0.0,avg,0.98458304134548,0.9806201550387597,0.9980276134122288,0.989247311827957,0.8562581831808274
29,0.7000000000000001,0.25,avg,0.98458304134548,0.9806201550387597,0.9980276134122288,0.989247311827957,0.8562581831808274
30,0.7000000000000001,0.5,avg,0.98458304134548,0.9806201550387597,0.9980276134122288,0.989247311827957,0.8562581831808274
31,0.7000000000000001,0.75,avg,0.98458304134548,0.9806201550387597,0.9980276134122288,0.989247311827957,0.8562581831808274
32,0.8,0.0,avg,0.990546218487395,0.988388969521045,0.998533724340176,0.9934354485776805,0.8562581831808274
33,0.8,0.25,avg,0.990546218487395,0.988388969521045,0.998533724340176,0.9934354485776805,0.8562581831808274
34,0.8,0.5,avg,0.990546218487395,0.988388969521045,0.998533724340176,0.9934354485776805,0.8562581831808274
35,0.8,0.75,avg,0.990546218487395,0.988388969521045,0.998533724340176,0.9934354485776805,0.8562581831808274
36,0.9,0.0,avg,0.9936974789915967,0.9898648648648649,1.0,0.9949066213921901,0.8562581831808274
37,0.9,0.25,avg,0.9936974789915967,0.9898648648648649,1.0,0.9949066213921901,0.8562581831808274
38,0.9,0.5,avg,0.9936974789915967,0.9898648648648649,1.0,0.9949066213921901,0.8562581831808274
39,0.9,0.75,avg,0.9936974789915967,0.9898648648648649,1.0,0.9949066213921901,0.8562581831808274
40,0.0,0.0,median,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.856344931581264
41,0.0,0.25,median,0.8700588730025232,0.8607372732592159,0.9539559014267186,0.90495232236235,0.856344931581264
42,0.0,0.5,median,0.8738435660218671,0.8683274021352313,0.9494163424124513,0.9070631970260223,0.856344931581264
43,0.0,0.75,median,0.872161480235492,0.867141162514828,0.9481193255512321,0.9058240396530359,0.856344931581264
44,0.1,0.0,median,0.9000233590282645,0.890279114533205,0.9699405802167075,0.9284041485446638,0.856344931581264
45,0.1,0.25,median,0.9002569493109087,0.8903143040410519,0.9702901083537224,0.9285833751463456,0.856344931581264
46,0.1,0.5,median,0.8997897687456202,0.8897435897435897,0.9702901083537224,0.9282728640695536,0.856344931581264
47,0.1,0.75,median,0.9002569493109087,0.8908156711624919,0.9695910520796924,0.9285355648535565,0.856344931581264
