,Method,Rejection Rate,Selection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
48,median,0.2,0.0,0.9303547963206308,0.9237472766884531,0.9788380146210081,0.9504950495049505,0.8566771712414468
49,median,0.2,0.25,0.9303547963206308,0.9237472766884531,0.9788380146210081,0.9504950495049505,0.8566771712414468
50,median,0.2,0.5,0.9303547963206308,0.9237472766884531,0.9788380146210081,0.9504950495049505,0.8566771712414468
51,median,0.2,0.75,0.9303547963206308,0.9237472766884531,0.9788380146210081,0.9504950495049505,0.8566771712414468
52,median,0.3,0.0,0.9402402402402402,0.9341719077568135,0.9814977973568282,0.9572502685284641,0.8566771712414468
53,median,0.3,0.25,0.9402402402402402,0.9341719077568135,0.9814977973568282,0.9572502685284641,0.8566771712414468
54,median,0.3,0.5,0.9402402402402402,0.9341719077568135,0.9814977973568282,0.9572502685284641,0.8566771712414468
55,median,0.3,0.75,0.9402402402402402,0.9341719077568135,0.9814977973568282,0.9572502685284641,0.8566771712414468
56,median,0.4,0.0,0.9533987386124737,0.9485257371314343,0.9844398340248963,0.9661491473657419,0.8566771712414468
57,median,0.4,0.25,0.9533987386124737,0.9485257371314343,0.9844398340248963,0.9661491473657419,0.8566771712414468
58,median,0.4,0.5,0.9533987386124737,0.9485257371314343,0.9844398340248963,0.9661491473657419,0.8566771712414468
59,median,0.4,0.75,0.9533987386124737,0.9485257371314343,0.9844398340248963,0.9661491473657419,0.8566771712414468
60,median,0.5,0.0,0.9617325483599664,0.9575242718446602,0.9868667917448405,0.9719741299661225,0.8566771712414468
61,median,0.5,0.25,0.9617325483599664,0.9575242718446602,0.9868667917448405,0.9719741299661225,0.8566771712414468
62,median,0.5,0.5,0.9617325483599664,0.9575242718446602,0.9868667917448405,0.9719741299661225,0.8566771712414468
63,median,0.5,0.75,0.9617325483599664,0.9575242718446602,0.9868667917448405,0.9719741299661225,0.8566771712414468
64,median,0.6,0.0,0.9710982658959537,0.9655430711610486,0.9930662557781201,0.9791112799088493,0.8566771712414468
65,median,0.6,0.25,0.9710982658959537,0.9655430711610486,0.9930662557781201,0.9791112799088493,0.8566771712414468
66,median,0.6,0.5,0.9710982658959537,0.9655430711610486,0.9930662557781201,0.9791112799088493,0.8566771712414468
67,median,0.6,0.75,0.9710982658959537,0.9655430711610486,0.9930662557781201,0.9791112799088493,0.8566771712414468
68,median,0.7000000000000001,0.0,0.98458304134548,0.9831181727904668,0.9949748743718593,0.989010989010989,0.8566771712414468
69,median,0.7000000000000001,0.25,0.98458304134548,0.9831181727904668,0.9949748743718593,0.989010989010989,0.8566771712414468
70,median,0.7000000000000001,0.5,0.98458304134548,0.9831181727904668,0.9949748743718593,0.989010989010989,0.8566771712414468
71,median,0.7000000000000001,0.75,0.98458304134548,0.9831181727904668,0.9949748743718593,0.989010989010989,0.8566771712414468
72,median,0.8,0.0,0.9873949579831933,0.9853372434017595,0.9970326409495549,0.9911504424778761,0.8566771712414468
73,median,0.8,0.25,0.9873949579831933,0.9853372434017595,0.9970326409495549,0.9911504424778761,0.8566771712414468
74,median,0.8,0.5,0.9873949579831933,0.9853372434017595,0.9970326409495549,0.9911504424778761,0.8566771712414468
75,median,0.8,0.75,0.9873949579831933,0.9853372434017595,0.9970326409495549,0.9911504424778761,0.8566771712414468
76,median,0.9,0.0,0.9936974789915967,0.9929078014184397,0.99644128113879,0.9946714031971581,0.8566771712414468
77,median,0.9,0.25,0.9936974789915967,0.9929078014184397,0.99644128113879,0.9946714031971581,0.8566771712414468
78,median,0.9,0.5,0.9936974789915967,0.9929078014184397,0.99644128113879,0.9946714031971581,0.8566771712414468
79,median,0.9,0.75,0.9936974789915967,0.9929078014184397,0.99644128113879,0.9946714031971581,0.8566771712414468
80,min,0.0,0.0,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8494750101709707
81,min,0.0,0.25,0.8694280908326325,0.8599824612686349,0.9539559014267186,0.9045349730976172,0.8494750101709707
82,min,0.0,0.5,0.8751051303616485,0.8692170818505338,0.9503891050583657,0.9079925650557621,0.8494750101709707
83,min,0.0,0.75,0.8742640874684608,0.869500594530321,0.9484435797665369,0.907258064516129,0.8494750101709707
84,min,0.1,0.0,0.8745620182200421,0.8680904522613065,0.9593891010065949,0.9114591920857379,0.8494750101709707
85,min,0.1,0.25,0.8745620182200421,0.8680904522613065,0.9593891010065949,0.9114591920857379,0.8494750101709707
86,min,0.1,0.5,0.8771315113291287,0.8725086997785511,0.957306490801805,0.9129427341939755,0.8494750101709707
87,min,0.1,0.75,0.8766643307638402,0.8731366952109102,0.9555709822978132,0.9124958568114021,0.8494750101709707
88,min,0.2,0.0,0.8998685939553219,0.8920988513748694,0.9730447987851177,0.9308153259487925,0.8494750101709707
89,min,0.2,0.25,0.8998685939553219,0.8920988513748694,0.9730447987851177,0.9308153259487925,0.8494750101709707
90,min,0.2,0.5,0.9011826544021025,0.8931058495821727,0.9738041002277904,0.9317108608790411,0.8494750101709707
91,min,0.2,0.75,0.9011826544021025,0.8944793850454228,0.9719058466211086,0.9315866084425036,0.8494750101709707
92,min,0.3,0.0,0.9375375375375375,0.9292490118577075,0.9878151260504202,0.9576374745417515,0.8494750101709707
93,min,0.3,0.25,0.9375375375375375,0.9292490118577075,0.9878151260504202,0.9576374745417515,0.8494750101709707
94,min,0.3,0.5,0.9375375375375375,0.9292490118577075,0.9878151260504202,0.9576374745417515,0.8494750101709707
95,min,0.3,0.75,0.9372372372372373,0.9292210359826019,0.9873949579831933,0.9574251375025463,0.8494750101709707
96,min,0.4,0.0,0.9519971969166082,0.9446768944676894,0.9912195121951219,0.9673887169721495,0.8494750101709707
97,min,0.4,0.25,0.9519971969166082,0.9446768944676894,0.9912195121951219,0.9673887169721495,0.8494750101709707
98,min,0.4,0.5,0.9519971969166082,0.9446768944676894,0.9912195121951219,0.9673887169721495,0.8494750101709707
99,min,0.4,0.75,0.9519971969166082,0.9446768944676894,0.9912195121951219,0.9673887169721495,0.8494750101709707
100,min,0.5,0.0,0.9638351555929352,0.9592760180995475,0.991812865497076,0.9752731454859115,0.8494750101709707
101,min,0.5,0.25,0.9638351555929352,0.9592760180995475,0.991812865497076,0.9752731454859115,0.8494750101709707
102,min,0.5,0.5,0.9638351555929352,0.9592760180995475,0.991812865497076,0.9752731454859115,0.8494750101709707
103,min,0.5,0.75,0.9638351555929352,0.9592760180995475,0.991812865497076,0.9752731454859115,0.8494750101709707
104,min,0.6,0.0,0.9684708355228586,0.9625090122566691,0.9940431868950111,0.978021978021978,0.8494750101709707
105,min,0.6,0.25,0.9684708355228586,0.9625090122566691,0.9940431868950111,0.978021978021978,0.8494750101709707
106,min,0.6,0.5,0.9684708355228586,0.9625090122566691,0.9940431868950111,0.978021978021978,0.8494750101709707
107,min,0.6,0.75,0.9684708355228586,0.9625090122566691,0.9940431868950111,0.978021978021978,0.8494750101709707
108,min,0.7000000000000001,0.0,0.9810791871058164,0.9770992366412213,0.997078870496592,0.9869879518072289,0.8494750101709707
109,min,0.7000000000000001,0.25,0.9810791871058164,0.9770992366412213,0.997078870496592,0.9869879518072289,0.8494750101709707
110,min,0.7000000000000001,0.5,0.9810791871058164,0.9770992366412213,0.997078870496592,0.9869879518072289,0.8494750101709707
111,min,0.7000000000000001,0.75,0.9810791871058164,0.9770992366412213,0.997078870496592,0.9869879518072289,0.8494750101709707
112,min,0.8,0.0,0.9873949579831933,0.9831460674157303,1.0,0.9915014164305949,0.8494750101709707
113,min,0.8,0.25,0.9873949579831933,0.9831460674157303,1.0,0.9915014164305949,0.8494750101709707
114,min,0.8,0.5,0.9873949579831933,0.9831460674157303,1.0,0.9915014164305949,0.8494750101709707
115,min,0.8,0.75,0.9873949579831933,0.9831460674157303,1.0,0.9915014164305949,0.8494750101709707
116,min,0.9,0.0,0.9852941176470589,0.9808743169398907,1.0,0.9903448275862069,0.8494750101709707
117,min,0.9,0.25,0.9852941176470589,0.9808743169398907,1.0,0.9903448275862069,0.8494750101709707
118,min,0.9,0.5,0.9852941176470589,0.9808743169398907,1.0,0.9903448275862069,0.8494750101709707
119,min,0.9,0.75,0.9852941176470589,0.9808743169398907,1.0,0.9903448275862069,0.8494750101709707
120,max,0.0,0.0,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8534556605110147
121,max,0.0,0.25,0.8694280908326325,0.8599824612686349,0.9539559014267186,0.9045349730976172,0.8534556605110147
122,max,0.0,0.5,0.8751051303616485,0.8692170818505338,0.9503891050583657,0.9079925650557621,0.8534556605110147
123,max,0.0,0.75,0.8742640874684608,0.869500594530321,0.9484435797665369,0.907258064516129,0.8534556605110147
124,max,0.1,0.0,0.898621817332399,0.8903708523096943,0.965772759350741,0.9265402843601895,0.8534556605110147
125,max,0.1,0.25,0.9023592618547068,0.8952879581151832,0.9654199011997178,0.9290322580645162,0.8534556605110147
126,max,0.1,0.5,0.9070310675075917,0.9043824701195219,0.9611856033874383,0.9319192610331851,0.8534556605110147
127,max,0.1,0.75,0.9077318383555244,0.9063645451516161,0.9597741707833451,0.9323050556983719,0.8534556605110147
128,max,0.2,0.0,0.9208935611038108,0.9140422378658762,0.9727917981072555,0.942502387774594,0.8534556605110147
