,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
19,SVM_RBF,min,0.9500000000000001,0.9285714285714286,0.875,1.0,0.9333333333333333,0.874273137517178
0,MLP,min,0.0,0.8528301886792453,0.7450980392156863,0.8539325842696629,0.7958115183246073,0.8958418302346703
1,MLP,min,0.05,0.876984126984127,0.776595744680851,0.8795180722891566,0.8248587570621468,0.8958418302346703
2,MLP,min,0.1,0.8828451882845189,0.7816091954022989,0.8831168831168831,0.8292682926829268,0.8958418302346703
3,MLP,min,0.15,0.9026548672566371,0.8148148148148148,0.9041095890410958,0.8571428571428571,0.8958418302346703
4,MLP,min,0.2,0.9056603773584906,0.8133333333333334,0.9104477611940298,0.8591549295774648,0.8958418302346703
5,MLP,min,0.25,0.9045226130653267,0.8142857142857143,0.9047619047619048,0.8571428571428571,0.8958418302346703
6,MLP,min,0.3,0.9086021505376344,0.828125,0.8983050847457628,0.8617886178861789,0.8958418302346703
7,MLP,min,0.35000000000000003,0.9190751445086706,0.8392857142857143,0.9038461538461539,0.8703703703703703,0.8958418302346703
8,MLP,min,0.4,0.9308176100628931,0.851063829787234,0.9090909090909091,0.8791208791208791,0.8958418302346703
9,MLP,min,0.45,0.9452054794520548,0.868421052631579,0.9166666666666666,0.8918918918918919,0.8958418302346703
10,MLP,min,0.5,0.9548872180451128,0.875,0.9333333333333333,0.9032258064516129,0.8958418302346703
11,MLP,min,0.55,0.9583333333333334,0.84,0.9545454545454546,0.8936170212765957,0.8958418302346703
12,MLP,min,0.6,0.9622641509433962,0.8235294117647058,0.9333333333333333,0.875,0.8958418302346703
13,MLP,min,0.65,0.978494623655914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8958418302346703
14,MLP,min,0.7000000000000001,0.975,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8958418302346703
15,MLP,min,0.75,0.9850746268656716,0.8333333333333334,1.0,0.9090909090909091,0.8958418302346703
16,MLP,min,0.8,1.0,1.0,1.0,1.0,0.8958418302346703
17,MLP,min,0.85,1.0,1.0,1.0,1.0,0.8958418302346703
18,MLP,min,0.9,1.0,1.0,1.0,1.0,0.8958418302346703
19,MLP,min,0.9500000000000001,1.0,0.0,0.0,0.0,0.8958418302346703
0,Random_Forest,min,0.0,0.8566037735849057,0.7931034482758621,0.7752808988764045,0.7840909090909091,0.9025345289256141
1,Random_Forest,min,0.05,0.876984126984127,0.8048780487804879,0.8148148148148148,0.8098159509202454,0.9025345289256141
2,Random_Forest,min,0.1,0.895397489539749,0.8227848101265823,0.8552631578947368,0.8387096774193549,0.9025345289256141
3,Random_Forest,min,0.15,0.915929203539823,0.8493150684931506,0.8857142857142857,0.8671328671328671,0.9025345289256141
4,Random_Forest,min,0.2,0.9198113207547169,0.8461538461538461,0.8870967741935484,0.8661417322834646,0.9025345289256141
5,Random_Forest,min,0.25,0.9346733668341709,0.8666666666666667,0.9122807017543859,0.8888888888888888,0.9025345289256141
6,Random_Forest,min,0.3,0.9408602150537635,0.8679245283018868,0.92,0.8932038834951457,0.9025345289256141
