,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
55,min,0.75,0.996,0.9943661971830986,0.9971751412429378,0.995768688293371,0.946644657313504
56,min,0.8,0.9966666666666667,0.9965397923875432,0.9965397923875432,0.9965397923875432,0.946644657313504
57,min,0.85,0.9977777777777778,0.9955156950672646,1.0,0.9977528089887641,0.946644657313504
58,min,0.9,1.0,1.0,1.0,1.0,0.946644657313504
59,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.946644657313504
60,max,0.0,0.9933333333333333,0.9953208556149733,0.9913448735019973,0.9933288859239493,0.9458446198681493
61,max,0.05,0.9933333333333333,0.9950842696629213,0.9916025192442267,0.9933403434980722,0.9458446198681493
62,max,0.1,0.9933333333333333,0.9948032665181886,0.9918578830495929,0.9933283914010378,0.9458446198681493
63,max,0.15,0.9937254901960785,0.9952904238618524,0.9921752738654147,0.9937304075235109,0.9458446198681493
64,max,0.2,0.9941666666666666,0.9950207468879668,0.9933719966859983,0.9941956882255389,0.9458446198681493
65,max,0.25,0.9937777777777778,0.9946524064171123,0.9928825622775801,0.993766696349065,0.9458446198681493
66,max,0.3,0.9933333333333333,0.9943019943019943,0.9924170616113744,0.9933586337760911,0.9458446198681493
67,max,0.35000000000000003,0.9933333333333333,0.9948770491803278,0.9918283963227783,0.9933503836317136,0.9458446198681493
68,max,0.4,0.9938888888888889,0.9955703211517165,0.9922737306843267,0.9939192924267551,0.9458446198681493
69,max,0.45,0.9939393939393939,0.9964497041420118,0.9917550058892816,0.9940968122786304,0.9458446198681493
70,max,0.5,0.9933333333333333,0.99609375,0.9909326424870466,0.9935064935064936,0.9458446198681493
71,max,0.55,0.9948148148148148,0.9985358711566618,0.9912790697674418,0.9948942377826404,0.9458446198681493
72,max,0.6,0.9941666666666666,0.99836867862969,0.9902912621359223,0.9943135662063363,0.9458446198681493
73,max,0.65,0.9961904761904762,1.0,0.9926470588235294,0.996309963099631,0.9458446198681493
74,max,0.7000000000000001,0.9988888888888889,1.0,0.9978632478632479,0.9989304812834224,0.9458446198681493
75,max,0.75,1.0,1.0,1.0,1.0,0.9458446198681493
76,max,0.8,1.0,1.0,1.0,1.0,0.9458446198681493
77,max,0.85,1.0,1.0,1.0,1.0,0.9458446198681493
78,max,0.9,1.0,1.0,1.0,1.0,0.9458446198681493
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.9458446198681493
