,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,avg,0.0,0.8603773584905661,0.7549019607843137,0.8651685393258427,0.806282722513089,0.9019257924253842
1,avg,0.05,0.8809523809523809,0.7731958762886598,0.9036144578313253,0.8333333333333334,0.9019257924253842
2,avg,0.1,0.8870292887029289,0.7752808988764045,0.9078947368421053,0.8363636363636363,0.9019257924253842
3,avg,0.15,0.9070796460176991,0.8095238095238095,0.9315068493150684,0.8662420382165605,0.9019257924253842
4,avg,0.2,0.9198113207547169,0.8289473684210527,0.9402985074626866,0.8811188811188811,0.9019257924253842
5,avg,0.25,0.9246231155778895,0.8378378378378378,0.9538461538461539,0.8920863309352518,0.9019257924253842
6,avg,0.3,0.9301075268817204,0.8333333333333334,0.9649122807017544,0.8943089430894309,0.9019257924253842
7,avg,0.35000000000000003,0.9364161849710982,0.85,0.9622641509433962,0.9026548672566371,0.9019257924253842
8,avg,0.4,0.9371069182389937,0.8461538461538461,0.9565217391304348,0.8979591836734694,0.9019257924253842
9,avg,0.45,0.952054794520548,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9019257924253842
10,avg,0.5,0.9548872180451128,0.8974358974358975,0.9459459459459459,0.9210526315789473,0.9019257924253842
11,avg,0.55,0.95,0.8787878787878788,0.9354838709677419,0.90625,0.9019257924253842
12,avg,0.6,0.9622641509433962,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9019257924253842
13,avg,0.65,0.978494623655914,0.9166666666666666,1.0,0.9565217391304348,0.9019257924253842
14,avg,0.7000000000000001,0.9875,0.9333333333333333,1.0,0.9655172413793104,0.9019257924253842
15,avg,0.75,1.0,1.0,1.0,1.0,0.9019257924253842
16,avg,0.8,1.0,1.0,1.0,1.0,0.9019257924253842
17,avg,0.85,1.0,1.0,1.0,1.0,0.9019257924253842
18,avg,0.9,1.0,1.0,1.0,1.0,0.9019257924253842
19,avg,0.9500000000000001,1.0,0.0,0.0,0.0,0.9019257924253842
20,median,0.0,0.8603773584905661,0.7549019607843137,0.8651685393258427,0.806282722513089,0.9008228745659245
21,median,0.05,0.873015873015873,0.7604166666666666,0.8902439024390244,0.8202247191011236,0.9008228745659245
22,median,0.1,0.8870292887029289,0.7802197802197802,0.9102564102564102,0.8402366863905325,0.9008228745659245
23,median,0.15,0.911504424778761,0.8117647058823529,0.9452054794520548,0.8734177215189873,0.9008228745659245
24,median,0.2,0.910377358490566,0.810126582278481,0.9411764705882353,0.8707482993197279,0.9008228745659245
25,median,0.25,0.9246231155778895,0.8356164383561644,0.953125,0.8905109489051095,0.9008228745659245
26,median,0.3,0.9247311827956989,0.8260869565217391,0.9661016949152542,0.890625,0.9008228745659245
27,median,0.35000000000000003,0.930635838150289,0.8305084745762712,0.9607843137254902,0.8909090909090909,0.9008228745659245
28,median,0.4,0.9308176100628931,0.8333333333333334,0.9574468085106383,0.8910891089108911,0.9008228745659245
29,median,0.45,0.952054794520548,0.8913043478260869,0.9534883720930233,0.9213483146067416,0.9008228745659245
30,median,0.5,0.9548872180451128,0.8918918918918919,0.9428571428571428,0.9166666666666666,0.9008228745659245
31,median,0.55,0.9583333333333334,0.90625,0.9354838709677419,0.9206349206349206,0.9008228745659245
32,median,0.6,0.9622641509433962,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9008228745659245
33,median,0.65,0.978494623655914,0.9090909090909091,1.0,0.9523809523809523,0.9008228745659245
34,median,0.7000000000000001,0.9875,0.9285714285714286,1.0,0.9629629629629629,0.9008228745659245
35,median,0.75,1.0,1.0,1.0,1.0,0.9008228745659245
36,median,0.8,1.0,1.0,1.0,1.0,0.9008228745659245
37,median,0.85,1.0,1.0,1.0,1.0,0.9008228745659245
38,median,0.9,1.0,0.0,0.0,0.0,0.9008228745659245
39,median,0.9500000000000001,1.0,0.0,0.0,0.0,0.9008228745659245
40,min,0.0,0.8603773584905661,0.7549019607843137,0.8651685393258427,0.806282722513089,0.8364489710390123
41,min,0.05,0.8571428571428571,0.75,0.8571428571428571,0.8,0.8364489710390123
42,min,0.1,0.8577405857740585,0.7553191489361702,0.8658536585365854,0.8068181818181818,0.8364489710390123
43,min,0.15,0.8584070796460177,0.7528089887640449,0.8701298701298701,0.8072289156626506,0.8364489710390123
44,min,0.2,0.8584905660377359,0.7380952380952381,0.8857142857142857,0.8051948051948052,0.8364489710390123
45,min,0.25,0.8492462311557789,0.717948717948718,0.875,0.7887323943661971,0.8364489710390123
46,min,0.3,0.8494623655913979,0.7123287671232876,0.8813559322033898,0.7878787878787878,0.8364489710390123
47,min,0.35000000000000003,0.8439306358381503,0.704225352112676,0.8928571428571429,0.7874015748031497,0.8364489710390123
48,min,0.4,0.8742138364779874,0.7619047619047619,0.9056603773584906,0.8275862068965517,0.8364489710390123
49,min,0.45,0.8767123287671232,0.7543859649122807,0.9148936170212766,0.8269230769230769,0.8364489710390123
50,min,0.5,0.8796992481203008,0.7647058823529411,0.9069767441860465,0.8297872340425532,0.8364489710390123
51,min,0.55,0.8833333333333333,0.782608695652174,0.9,0.8372093023255814,0.8364489710390123
52,min,0.6,0.8867924528301887,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.8364489710390123
53,min,0.65,0.8817204301075269,0.7714285714285715,0.9,0.8307692307692308,0.8364489710390123
54,min,0.7000000000000001,0.8875,0.7931034482758621,0.8846153846153846,0.8363636363636363,0.8364489710390123
55,min,0.75,0.9253731343283582,0.8695652173913043,0.9090909090909091,0.8888888888888888,0.8364489710390123
56,min,0.8,0.9245283018867925,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8364489710390123
57,min,0.85,0.95,1.0,0.8461538461538461,0.9166666666666666,0.8364489710390123
58,min,0.9,0.9259259259259259,1.0,0.8,0.8888888888888888,0.8364489710390123
59,min,0.9500000000000001,0.8571428571428571,1.0,0.6,0.75,0.8364489710390123
60,max,0.0,0.8603773584905661,0.7549019607843137,0.8651685393258427,0.806282722513089,0.8933420972740612
61,max,0.05,0.876984126984127,0.7604166666666666,0.9012345679012346,0.8248587570621468,0.8933420972740612
62,max,0.1,0.8786610878661087,0.7608695652173914,0.9090909090909091,0.8284023668639053,0.8933420972740612
63,max,0.15,0.8938053097345132,0.7816091954022989,0.9315068493150684,0.85,0.8933420972740612
64,max,0.2,0.910377358490566,0.8148148148148148,0.9428571428571428,0.8741721854304636,0.8933420972740612
65,max,0.25,0.914572864321608,0.8157894736842105,0.9538461538461539,0.8794326241134752,0.8933420972740612
66,max,0.3,0.9247311827956989,0.8309859154929577,0.9672131147540983,0.8939393939393939,0.8933420972740612
67,max,0.35000000000000003,0.930635838150289,0.8333333333333334,0.9821428571428571,0.9016393442622951,0.8933420972740612
68,max,0.4,0.9308176100628931,0.8245614035087719,0.9791666666666666,0.8952380952380953,0.8933420972740612
69,max,0.45,0.9246575342465754,0.8113207547169812,0.9772727272727273,0.8865979381443299,0.8933420972740612
70,max,0.5,0.9398496240601504,0.851063829787234,0.975609756097561,0.9090909090909091,0.8933420972740612
71,max,0.55,0.9416666666666667,0.85,0.9714285714285714,0.9066666666666666,0.8933420972740612
72,max,0.6,0.9528301886792453,0.875,0.9655172413793104,0.9180327868852459,0.8933420972740612
73,max,0.65,0.956989247311828,0.875,0.9545454545454546,0.9130434782608695,0.8933420972740612
74,max,0.7000000000000001,0.975,0.875,1.0,0.9333333333333333,0.8933420972740612
75,max,0.75,0.9850746268656716,0.875,1.0,0.9333333333333333,0.8933420972740612
76,max,0.8,1.0,1.0,1.0,1.0,0.8933420972740612
77,max,0.85,1.0,1.0,1.0,1.0,0.8933420972740612
78,max,0.9,1.0,0.0,0.0,0.0,0.8933420972740612
79,max,0.9500000000000001,1.0,0.0,0.0,0.0,0.8933420972740612
