,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
1,SGD,min,0.05,0.8077008187652135,0.8138281951511523,0.9167228590694538,0.8622165847471064,0.8501100698330738
2,SGD,min,0.1,0.8201354823639336,0.8272841051314143,0.9238294898672257,0.8728953449983493,0.8501100698330738
3,SGD,min,0.15,0.833044768736087,0.8377135348226018,0.9337239106554376,0.8831168831168831,0.8501100698330738
4,SGD,min,0.2,0.8462549277266754,0.8483493810178817,0.9448487169666794,0.8940025366914296,0.8501100698330738
5,SGD,min,0.25,0.8584244463134286,0.8601525608427171,0.9517684887459807,0.9036443426826941,0.8501100698330738
6,SGD,min,0.3,0.8696696696696696,0.8710801393728222,0.9570395576350489,0.9120389136603162,0.8501100698330738
7,SGD,min,0.35000000000000003,0.8816300129366106,0.8804979253112033,0.9645454545454546,0.9206073752711497,0.8501100698330738
8,SGD,min,0.4,0.893833216538192,0.8900756564307967,0.9727626459143969,0.9295840111550081,0.8501100698330738
9,SGD,min,0.45,0.9013761467889908,0.8950676982591876,0.9783298097251586,0.9348484848484848,0.8501100698330738
10,SGD,min,0.5,0.9091673675357443,0.8998935037273695,0.9837019790454016,0.9399332591768632,0.8501100698330738
11,SGD,min,0.55,0.9145259224661373,0.9044205495818399,0.9850357839947951,0.9430084085954531,0.8501100698330738
12,SGD,min,0.6,0.9238045191802418,0.9115646258503401,0.988929889298893,0.9486725663716814,0.8501100698330738
13,SGD,min,0.65,0.9291291291291291,0.9153354632587859,0.9896373056994818,0.9510373443983402,0.8501100698330738
14,SGD,min,0.7000000000000001,0.9320252277505255,0.916023166023166,0.9895724713242962,0.9513784461152882,0.8501100698330738
15,SGD,min,0.75,0.9386038687973086,0.9228886168910648,0.9869109947643979,0.9538266919671095,0.8501100698330738
16,SGD,min,0.8,0.944327731092437,0.9220563847429519,0.9893238434163701,0.9545064377682403,0.8501100698330738
17,SGD,min,0.85,0.9495798319327731,0.9203084832904884,0.9862258953168044,0.9521276595744681,0.8501100698330738
18,SGD,min,0.9,0.9558823529411765,0.9130434782608695,0.9710982658959537,0.9411764705882353,0.8501100698330738
19,SGD,min,0.9500000000000001,0.9915966386554622,0.0,0.0,0.0,0.8501100698330738
0,Logistic_Regression,min,0.0,0.795206055508831,0.8042099192618224,0.9043450064850843,0.8513431013431013,0.8502255916526411
1,Logistic_Regression,min,0.05,0.8077008187652135,0.8138281951511523,0.9167228590694538,0.8622165847471064,0.8502255916526411
2,Logistic_Regression,min,0.1,0.8201354823639336,0.826875,0.9245283018867925,0.8729792147806005,0.8502255916526411
3,Logistic_Regression,min,0.15,0.8325500865693791,0.8369957363069859,0.9341142020497804,0.882892233177651,0.8502255916526411
4,Logistic_Regression,min,0.2,0.8459921156373194,0.847953216374269,0.9448064392487543,0.8937635968092821,0.8502255916526411
5,Logistic_Regression,min,0.25,0.8589851415755537,0.8608790410461314,0.9518072289156626,0.9040625596032805,0.8502255916526411
6,Logistic_Regression,min,0.3,0.8696696696696696,0.8707930367504836,0.9574649085495534,0.9120745542949756,0.8502255916526411
7,Logistic_Regression,min,0.35000000000000003,0.8819534282018111,0.8805970149253731,0.9650159018627896,0.920875785822675,0.8502255916526411
8,Logistic_Regression,min,0.4,0.8941836019621584,0.8902222222222222,0.9732750242954324,0.9298978644382544,0.8502255916526411
9,Logistic_Regression,min,0.45,0.9013761467889908,0.8951184146930884,0.9783412572636028,0.9348813730439172,0.8502255916526411
10,Logistic_Regression,min,0.5,0.9091673675357443,0.9,0.9837209302325581,0.94,0.8502255916526411
11,Logistic_Regression,min,0.55,0.914992993928071,0.9050746268656716,0.9850552306692657,0.9433727442439328,0.8502255916526411
12,Logistic_Regression,min,0.6,0.9248554913294798,0.9129843643779741,0.9889543446244478,0.9494521032166844,0.8502255916526411
13,Logistic_Regression,min,0.65,0.9291291291291291,0.9153354632587859,0.9896373056994818,0.9510373443983402,0.8502255916526411
14,Logistic_Regression,min,0.7000000000000001,0.9320252277505255,0.916023166023166,0.9895724713242962,0.9513784461152882,0.8502255916526411
15,Logistic_Regression,min,0.75,0.9386038687973086,0.9230769230769231,0.9869451697127938,0.9539432176656152,0.8502255916526411
16,Logistic_Regression,min,0.8,0.944327731092437,0.9220563847429519,0.9893238434163701,0.9545064377682403,0.8502255916526411
17,Logistic_Regression,min,0.85,0.9495798319327731,0.9207161125319693,0.9863013698630136,0.9523809523809523,0.8502255916526411
18,Logistic_Regression,min,0.9,0.9558823529411765,0.912568306010929,0.9709302325581395,0.9408450704225352,0.8502255916526411
19,Logistic_Regression,min,0.9500000000000001,0.9915966386554622,0.0,0.0,0.0,0.8502255916526411
0,KNN,min,0.0,0.8286375105130361,0.8100573927302541,0.9610894941634242,0.8791339166543082,0.8793492190579572
1,KNN,min,0.05,0.8411152909935826,0.8192737430167598,0.9763648468708389,0.8909477521263669,0.8793492190579572
2,KNN,min,0.1,0.8582106984349451,0.8377984857309261,0.982917663136317,0.9045747523974218,0.8793492190579572
3,KNN,min,0.15,0.8718773188226564,0.8531830642704843,0.9873105393020797,0.915359477124183,0.8793492190579572
4,KNN,min,0.2,0.8838370565045992,0.8667093880166613,0.9904796777737093,0.9244702665755298,0.8793492190579572
5,KNN,min,0.25,0.8943089430894309,0.879054054054054,0.9927508584509729,0.9324493818312131,0.8793492190579572
6,KNN,min,0.3,0.9045045045045045,0.8906081324217344,0.9943752511048614,0.9396355353075171,0.8793492190579572
7,KNN,min,0.35000000000000003,0.9133247089262613,0.9006928406466512,0.9957446808510638,0.9458367016976557,0.8793492190579572
8,KNN,min,0.4,0.9215136650315346,0.9101546176347681,0.9958847736625515,0.9510917030567686,0.8793492190579572
9,KNN,min,0.45,0.930045871559633,0.9201451905626135,0.9965601965601966,0.9568294409058741,0.8793492190579572
10,KNN,min,0.5,0.9390243902439024,0.9285714285714286,0.99892530897367,0.9624644059021485,0.8793492190579572
11,KNN,min,0.55,0.9444184960298926,0.9351441241685144,0.9988158673771462,0.9659318637274549,0.8793492190579572
