,Rejection Rate,BM Selection Threshold,Method,Accuracy,Precision,Recall,F1-Score,AU-ARC
39,0.9,0.75,avg,1.0,1.0,1.0,1.0,0.8998166868910492
40,0.0,0.0,median,0.9951466265636749,0.9951507209114709,0.9951469068731753,0.9951464581948991,0.8998752477954748
41,0.0,0.25,median,0.9982227083190922,0.998223086032599,0.9982227783700992,0.9982226496169201,0.8998752477954748
42,0.0,0.5,median,0.9983594230637775,0.9983602018049719,0.9983594837699624,0.9983594318357724,0.8998752477954748
43,0.0,0.75,median,0.9982910656914348,0.9982914381913758,0.9982911310700309,0.9982909507498856,0.8998752477954748
44,0.1,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
45,0.1,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
46,0.1,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
47,0.1,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
48,0.2,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
49,0.2,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
50,0.2,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
51,0.2,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
52,0.3,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
53,0.3,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
54,0.3,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
55,0.3,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
56,0.4,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
57,0.4,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
58,0.4,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
59,0.4,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
60,0.5,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
61,0.5,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
62,0.5,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
63,0.5,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
64,0.6,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
65,0.6,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
66,0.6,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
67,0.6,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
68,0.7000000000000001,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
69,0.7000000000000001,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
70,0.7000000000000001,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
71,0.7000000000000001,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
72,0.8,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
73,0.8,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
74,0.8,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
75,0.8,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
76,0.9,0.0,median,1.0,1.0,1.0,1.0,0.8998752477954748
77,0.9,0.25,median,1.0,1.0,1.0,1.0,0.8998752477954748
78,0.9,0.5,median,1.0,1.0,1.0,1.0,0.8998752477954748
79,0.9,0.75,median,1.0,1.0,1.0,1.0,0.8998752477954748
80,0.0,0.0,min,0.9951466265636749,0.9951507209114709,0.9951469068731753,0.9951464581948991,0.8994606154353537
81,0.0,0.25,min,0.9982227083190922,0.998223086032599,0.9982227783700992,0.9982226496169201,0.8994606154353537
82,0.0,0.5,min,0.9983594230637775,0.9983602018049719,0.9983594837699624,0.9983594318357724,0.8994606154353537
83,0.0,0.75,min,0.9982910656914348,0.9982914381913758,0.9982911310700309,0.9982909507498856,0.8994606154353537
84,0.1,0.0,min,0.9973418394471026,0.9972840714675282,0.9972450372989617,0.9972639076598045,0.8994606154353537
85,0.1,0.25,min,0.9984051036682615,0.9983895452293008,0.9983383321234914,0.9983633340683298,0.8994606154353537
86,0.1,0.5,min,0.9985569985569985,0.998561811136958,0.9984900978248521,0.9985253158645448,0.8994606154353537
87,0.1,0.75,min,0.9984051036682615,0.9984001773615255,0.9983324127285634,0.9983657404821314,0.8994606154353537
88,0.2,0.0,min,0.9981203007518797,0.9980806114513157,0.9979759312238194,0.9980276935728284,0.8994606154353537
89,0.2,0.25,min,0.9988892686261107,0.9988663426389,0.9987814001362216,0.9988233446993202,0.8994606154353537
90,0.2,0.5,min,0.9989747095010253,0.9990152571039622,0.9988854475238366,0.9989498355547581,0.8994606154353537
91,0.2,0.75,min,0.9987183868762816,0.9986922047076882,0.9986161802135665,0.9986538345769334,0.8994606154353537
92,0.3,0.0,min,0.9994141197148716,0.9994137873430055,0.9992379119895562,0.9993253558168,0.8994606154353537
93,0.3,0.25,min,0.9995117664290597,0.9995221414442081,0.9993310565499139,0.99942608000713,0.8994606154353537
94,0.3,0.5,min,0.9996094131432477,0.9996069445526505,0.9994392816581389,0.9995227503486245,0.8994606154353537
95,0.3,0.75,min,0.9996094131432477,0.9996069445526505,0.9994392816581389,0.9995227503486245,0.8994606154353537
96,0.4,0.0,min,0.9997721576668945,0.9997036459905526,0.9993226965911628,0.999512117164728,0.8994606154353537
97,0.4,0.25,min,0.9997721576668945,0.9997036459905526,0.9993226965911628,0.999512117164728,0.8994606154353537
98,0.4,0.5,min,0.9997721576668945,0.9997036459905526,0.9993226965911628,0.999512117164728,0.8994606154353537
99,0.4,0.75,min,0.9997721576668945,0.9997036459905526,0.9993226965911628,0.999512117164728,0.8994606154353537
100,0.5,0.0,min,0.9998632946001367,0.9996741609644836,0.9978354978354979,0.9987414977356792,0.8994606154353537
101,0.5,0.25,min,0.9998632946001367,0.9996741609644836,0.9978354978354979,0.9987414977356792,0.8994606154353537
102,0.5,0.5,min,0.9998632946001367,0.9996741609644836,0.9978354978354979,0.9987414977356792,0.8994606154353537
103,0.5,0.75,min,0.9998632946001367,0.9996741609644836,0.9978354978354979,0.9987414977356792,0.8994606154353537
104,0.6,0.0,min,0.9998291182501708,0.9992609016999261,0.9696969696969696,0.9814471243042672,0.8994606154353537
105,0.6,0.25,min,0.9998291182501708,0.9992609016999261,0.9696969696969696,0.9814471243042672,0.8994606154353537
106,0.6,0.5,min,0.9998291182501708,0.9992609016999261,0.9696969696969696,0.9814471243042672,0.8994606154353537
107,0.6,0.75,min,0.9998291182501708,0.9992609016999261,0.9696969696969696,0.9814471243042672,0.8994606154353537
108,0.7000000000000001,0.0,min,1.0,1.0,1.0,1.0,0.8994606154353537
109,0.7000000000000001,0.25,min,1.0,1.0,1.0,1.0,0.8994606154353537
110,0.7000000000000001,0.5,min,1.0,1.0,1.0,1.0,0.8994606154353537
111,0.7000000000000001,0.75,min,1.0,1.0,1.0,1.0,0.8994606154353537
112,0.8,0.0,min,1.0,1.0,1.0,1.0,0.8994606154353537
113,0.8,0.25,min,1.0,1.0,1.0,1.0,0.8994606154353537
114,0.8,0.5,min,1.0,1.0,1.0,1.0,0.8994606154353537
115,0.8,0.75,min,1.0,1.0,1.0,1.0,0.8994606154353537
116,0.9,0.0,min,1.0,1.0,1.0,1.0,0.8994606154353537
117,0.9,0.25,min,1.0,1.0,1.0,1.0,0.8994606154353537
118,0.9,0.5,min,1.0,1.0,1.0,1.0,0.8994606154353537
119,0.9,0.75,min,1.0,1.0,1.0,1.0,0.8994606154353537
120,0.0,0.0,max,0.9951466265636749,0.9951507209114709,0.9951469068731753,0.9951464581948991,0.8995502673248176
121,0.0,0.25,max,0.9982227083190922,0.998223086032599,0.9982227783700992,0.9982226496169201,0.8995502673248176
122,0.0,0.5,max,0.9983594230637775,0.9983602018049719,0.9983594837699624,0.9983594318357724,0.8995502673248176
123,0.0,0.75,max,0.9982910656914348,0.9982914381913758,0.9982911310700309,0.9982909507498856,0.8995502673248176
124,0.1,0.0,max,0.999392420445052,0.9993726866844984,0.9993868629178173,0.9993795195948714,0.8995502673248176
125,0.1,0.25,max,0.9996202627781575,0.9996166281487955,0.9996237615252134,0.9996200108322696,0.8995502673248176
126,0.1,0.5,max,0.999696210222526,0.9996897648929198,0.9996959689048076,0.9996927701668487,0.8995502673248176
127,0.1,0.75,max,0.999696210222526,0.9996897648929198,0.9996959689048076,0.9996927701668487,0.8995502673248176
128,0.2,0.0,max,0.9994873547505126,0.9994696203984265,0.999485151452991,0.999477154893308,0.8995502673248176
129,0.2,0.25,max,0.9995727956254272,0.9995637291881874,0.9995781055336752,0.9995706857340632,0.8995502673248176
130,0.2,0.5,max,0.9996582365003418,0.9996457769701426,0.9996572257172341,0.9996513770776894,0.8995502673248176
131,0.2,0.75,max,0.9996582365003418,0.9996457769701426,0.9996572257172341,0.9996513770776894,0.8995502673248176
132,0.3,0.0,max,0.9995117664290597,0.9994871999551336,0.9995121978097018,0.9994993959563,0.8995502673248176
133,0.3,0.25,max,0.9996094131432477,0.999596073117899,0.9996214635439675,0.9996084656405241,0.8995502673248176
134,0.3,0.5,max,0.9997070598574358,0.9996880861787093,0.9997102419530585,0.999698996498044,0.8995502673248176
135,0.3,0.75,max,0.9997070598574358,0.9996880861787093,0.9997102419530585,0.999698996498044,0.8995502673248176
136,0.4,0.0,max,0.9995443153337891,0.9995262843442286,0.9995597049866537,0.9995425840424048,0.8995502673248176
137,0.4,0.25,max,0.9995443153337891,0.9995262843442286,0.9995597049866537,0.9995425840424048,0.8995502673248176
138,0.4,0.5,max,0.9996582365003418,0.9996333618916616,0.9996604911184819,0.9996466946636056,0.8995502673248176
139,0.4,0.75,max,0.9996582365003418,0.9996333618916616,0.9996604911184819,0.9996466946636056,0.8995502673248176
140,0.5,0.0,max,0.9995898838004101,0.9996068473046041,0.9995888281602567,0.9995973666023079,0.8995502673248176
141,0.5,0.25,max,0.9995898838004101,0.9996068473046041,0.9995888281602567,0.9995973666023079,0.8995502673248176
142,0.5,0.5,max,0.9997265892002735,0.9997318937220416,0.9997125139982284,0.999721988588314,0.8995502673248176
143,0.5,0.75,max,0.9997265892002735,0.9997318937220416,0.9997125139982284,0.999721988588314,0.8995502673248176
144,0.6,0.0,max,0.9994873547505126,0.9995061423544663,0.9994859685421101,0.9994953167791742,0.8995502673248176
145,0.6,0.25,max,0.9994873547505126,0.9995061423544663,0.9994859685421101,0.9994953167791742,0.8995502673248176
146,0.6,0.5,max,0.9996582365003418,0.9996620746927363,0.9996408392250898,0.9996511180224265,0.8995502673248176
147,0.6,0.75,max,0.9996582365003418,0.9996620746927363,0.9996408392250898,0.9996511180224265,0.8995502673248176
148,0.7000000000000001,0.0,max,0.9993164730006835,0.9993326120546038,0.9993045079827457,0.9993172037347823,0.8995502673248176
149,0.7000000000000001,0.25,max,0.9993164730006835,0.9993326120546038,0.9993045079827457,0.9993172037347823,0.8995502673248176
150,0.7000000000000001,0.5,max,0.9995443153337891,0.9995480340039926,0.9995106510460317,0.9995287228948417,0.8995502673248176
151,0.7000000000000001,0.75,max,0.9995443153337891,0.9995480340039926,0.9995106510460317,0.9995287228948417,0.8995502673248176
152,0.8,0.0,max,0.9996582365003418,0.9996489996489996,0.9995904995904996,0.9996189479709178,0.8995502673248176
153,0.8,0.25,max,0.9996582365003418,0.9996489996489996,0.9995904995904996,0.9996189479709178,0.8995502673248176
154,0.8,0.5,max,0.9996582365003418,0.9996489996489996,0.9995904995904996,0.9996189479709178,0.8995502673248176
155,0.8,0.75,max,0.9996582365003418,0.9996489996489996,0.9995904995904996,0.9996189479709178,0.8995502673248176
156,0.9,0.0,max,1.0,1.0,1.0,1.0,0.8995502673248176
157,0.9,0.25,max,1.0,1.0,1.0,1.0,0.8995502673248176
158,0.9,0.5,max,1.0,1.0,1.0,1.0,0.8995502673248176
159,0.9,0.75,max,1.0,1.0,1.0,1.0,0.8995502673248176
