,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
43,min,0.15,0.8926539698243878,0.885544161429044,0.9681735985533454,0.9250172771250864,0.9013533329192971
44,min,0.2,0.9009198423127464,0.893491124260355,0.9730856709628506,0.9315913627290873,0.9013533329192971
45,min,0.25,0.9209419680403701,0.9133161195130948,0.9813713832738803,0.9461215131830341,0.9013533329192971
46,min,0.3,0.9372372372372373,0.9290220820189274,0.9878406708595387,0.9575289575289575,0.9013533329192971
47,min,0.35000000000000003,0.9485769728331177,0.9417517006802721,0.9901654000894055,0.9653519285247331,0.9013533329192971
48,min,0.4,0.9530483531885073,0.9454461396208969,0.9922367782629792,0.9682765151515151,0.9013533329192971
49,min,0.45,0.9571865443425076,0.9498987854251012,0.9931216931216931,0.9710294878427315,0.9013533329192971
50,min,0.5,0.9646761984861227,0.9591494124230554,0.9936231884057971,0.9760820045558086,0.9013533329192971
51,min,0.55,0.9696403549743111,0.9645742697327533,0.9948717948717949,0.9794887977279899,0.9013533329192971
52,min,0.6,0.9721492380451918,0.9660899653979239,0.9971428571428571,0.9813708260105448,0.9013533329192971
53,min,0.65,0.9741741741741742,0.9677165354330709,0.9983753046303818,0.9828068772491003,0.9013533329192971
54,min,0.7000000000000001,0.979677645409951,0.9735159817351599,1.0,0.9865802869042111,0.9013533329192971
55,min,0.75,0.9848612279226241,0.980349344978166,1.0,0.9900771775082691,0.9013533329192971
56,min,0.8,0.990546218487395,0.987688098495212,1.0,0.993805918788713,0.9013533329192971
57,min,0.85,0.9929971988795518,0.9908592321755028,1.0,0.9954086317722681,0.9013533329192971
58,min,0.9,0.9936974789915967,0.9914529914529915,1.0,0.9957081545064378,0.9013533329192971
59,min,0.9500000000000001,0.9957983193277311,0.9933333333333333,1.0,0.9966555183946488,0.9013533329192971
60,max,0.0,0.8765769554247267,0.8701452712718648,0.9516861219195849,0.9090909090909091,0.9064252374544728
61,max,0.05,0.8895773401194955,0.8839173967459324,0.9566542499153403,0.9188485932671979,0.9064252374544728
62,max,0.1,0.9077318383555244,0.9036423841059603,0.9632897987998588,0.9325132410729541,0.9064252374544728
63,max,0.15,0.9166460549097205,0.9126928471248247,0.9672984020810108,0.9392025978711889,0.9064252374544728
64,max,0.2,0.9279894875164257,0.9254009697873927,0.9710371819960861,0.9476699770817418,0.9064252374544728
65,max,0.25,0.936641435379871,0.931980906921241,0.9770642201834863,0.9539902280130294,0.9064252374544728
66,max,0.3,0.9423423423423424,0.9387055293613373,0.9781152300133988,0.958005249343832,0.9064252374544728
67,max,0.35000000000000003,0.9489003880983182,0.9449074074074074,0.98125,0.9627358490566038,0.9064252374544728
68,max,0.4,0.9551506657323056,0.9520927887039838,0.982821447162936,0.9672131147540983,0.9064252374544728
69,max,0.45,0.9579510703363915,0.9545205479452055,0.9847371396269079,0.9693934335002783,0.9064252374544728
70,max,0.5,0.9634146341463414,0.9603126879134095,0.9870210135970334,0.973483693995733,0.9064252374544728
71,max,0.55,0.9663708547407753,0.9636243386243386,0.9884667571234735,0.9758874748827864,0.9064252374544728
72,max,0.6,0.9700472937467157,0.9642335766423358,0.9939804364183596,0.9788810670618747,0.9064252374544728
73,max,0.65,0.9747747747747748,0.9694719471947195,0.9957627118644068,0.9824414715719063,0.9064252374544728
74,max,0.7000000000000001,0.9824807288016818,0.9788461538461538,0.9970617042115573,0.9878699660359049,0.9064252374544728
75,max,0.75,0.9848612279226241,0.9813953488372092,0.9976359338061466,0.9894490035169988,0.9064252374544728
76,max,0.8,0.9863445378151261,0.983941605839416,0.9970414201183432,0.9904481998530492,0.9064252374544728
77,max,0.85,0.9873949579831933,0.9862745098039216,0.996039603960396,0.9911330049261083,0.9064252374544728
78,max,0.9,0.9936974789915967,0.9906832298136646,1.0,0.9953198127925117,0.9064252374544728
79,max,0.9500000000000001,0.9957983193277311,0.9921875,1.0,0.996078431372549,0.9064252374544728
