,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,avg,0.0,0.9549253731343283,0.9596142254370102,0.9498806682577565,0.9547226386806597,0.941734695098042
1,avg,0.05,0.9742381401193843,0.9772583701831965,0.9711236660389203,0.9741813602015114,0.941734695098042
2,avg,0.1,0.9830845771144279,0.9848084544253632,0.9815668202764977,0.9831849653808111,0.941734695098042
3,avg,0.15,0.9856039325842697,0.9875432525951557,0.9841379310344828,0.9858376511226252,0.941734695098042
4,avg,0.2,0.9865671641791045,0.9875549048316252,0.9861111111111112,0.9868324798829554,0.941734695098042
5,avg,0.25,0.9880620771985674,0.9899845916795069,0.9869431643625192,0.9884615384615385,0.941734695098042
6,avg,0.3,0.9880597014925373,0.9893092105263158,0.9876847290640394,0.9884963023829088,0.941734695098042
7,avg,0.35000000000000003,0.9889807162534435,0.9894179894179894,0.9894179894179894,0.9894179894179894,0.941734695098042
8,avg,0.4,0.991044776119403,0.9904397705544933,0.9923371647509579,0.9913875598086125,0.941734695098042
9,avg,0.45,0.9924036896364623,0.9928057553956835,0.9928057553956835,0.9928057553956835,0.941734695098042
10,avg,0.5,0.9946268656716418,0.996547756041427,0.9931192660550459,0.9948305571510626,0.941734695098042
11,avg,0.55,0.9940318302387268,0.9961240310077519,0.9922779922779923,0.9941972920696325,0.941734695098042
12,avg,0.6,0.996268656716418,0.9971509971509972,0.9957325746799431,0.99644128113879,0.941734695098042
13,avg,0.65,0.9974424552429667,0.9984326018808778,0.9968701095461658,0.9976507439310884,0.941734695098042
14,avg,0.7000000000000001,0.9980099502487563,0.9982698961937716,0.9982698961937716,0.9982698961937716,0.941734695098042
15,avg,0.75,0.9988066825775657,0.9981024667931688,1.0,0.9990503323836657,0.941734695098042
16,avg,0.8,1.0,1.0,1.0,1.0,0.941734695098042
17,avg,0.85,1.0,1.0,1.0,1.0,0.941734695098042
18,avg,0.9,1.0,1.0,1.0,1.0,0.941734695098042
19,avg,0.9500000000000001,1.0,1.0,1.0,1.0,0.941734695098042
20,median,0.0,0.9549253731343283,0.9596142254370102,0.9498806682577565,0.9547226386806597,0.9440834649990546
21,median,0.05,0.9732956330505812,0.9753476611883691,0.9710509754562618,0.9731945758435825,0.9440834649990546
22,median,0.1,0.9834162520729685,0.9855167873601053,0.981639344262295,0.9835742444152431,0.9440834649990546
23,median,0.15,0.988061797752809,0.988911988911989,0.9875432525951557,0.9882271468144044,0.9440834649990546
24,median,0.2,0.9895522388059701,0.9911504424778761,0.9882352941176471,0.9896907216494846,0.9440834649990546
25,median,0.25,0.993633107839236,0.9937743190661479,0.9937743190661479,0.9937743190661479,0.9440834649990546
26,median,0.3,0.9940298507462687,0.9949579831932773,0.9932885906040269,0.9941225860621327,0.9440834649990546
27,median,0.35000000000000003,0.9958677685950413,0.9963800904977376,0.9954792043399638,0.9959294436906377,0.9440834649990546
28,median,0.4,0.9965174129353234,0.996031746031746,0.997020854021847,0.9965260545905708,0.9440834649990546
29,median,0.45,0.9967444384156267,0.9967248908296943,0.9967248908296943,0.9967248908296943,0.9440834649990546
30,median,0.5,0.9976119402985074,0.9963636363636363,0.9987849331713244,0.9975728155339806,0.9440834649990546
31,median,0.55,0.9986737400530504,0.9973226238286479,1.0,0.9986595174262735,0.9440834649990546
32,median,0.6,0.9985074626865672,0.9970104633781763,1.0,0.9985029940119761,0.9440834649990546
33,median,0.65,0.9982949701619779,0.9966101694915255,1.0,0.99830220713073,0.9440834649990546
34,median,0.7000000000000001,1.0,1.0,1.0,1.0,0.9440834649990546
35,median,0.75,1.0,1.0,1.0,1.0,0.9440834649990546
36,median,0.8,1.0,1.0,1.0,1.0,0.9440834649990546
37,median,0.85,1.0,1.0,1.0,1.0,0.9440834649990546
38,median,0.9,1.0,1.0,1.0,1.0,0.9440834649990546
39,median,0.9500000000000001,1.0,1.0,1.0,1.0,0.9440834649990546
40,min,0.0,0.9549253731343283,0.9596142254370102,0.9498806682577565,0.9547226386806597,0.9383367014259127
41,min,0.05,0.9723531259817781,0.9797340088663711,0.9650655021834061,0.9723444374607165,0.9383367014259127
42,min,0.1,0.9837479270315092,0.9854881266490765,0.9822485207100592,0.9838656568982549,0.9383367014259127
43,min,0.15,0.9863061797752809,0.9867872044506258,0.9861014593467686,0.986444212721585,0.9383367014259127
44,min,0.2,0.9873134328358208,0.9881305637982196,0.9866666666666667,0.9873980726464048,0.9383367014259127
45,min,0.25,0.9876641464385197,0.9873317498020586,0.9881141045958796,0.9877227722772277,0.9383367014259127
46,min,0.3,0.9876332622601279,0.9864978902953586,0.9890016920473773,0.9877482044782425,0.9383367014259127
47,min,0.35000000000000003,0.987603305785124,0.9864620938628159,0.9891402714932127,0.9877993673746046,0.9383367014259127
48,min,0.4,0.9870646766169154,0.9854085603112841,0.9892578125,0.9873294346978557,0.9383367014259127
49,min,0.45,0.9869777536625067,0.9840933191940615,0.9903948772678762,0.9872340425531915,0.9383367014259127
50,min,0.5,0.9880597014925373,0.9847953216374269,0.9917550058892816,0.9882629107981221,0.9383367014259127
51,min,0.55,0.9887267904509284,0.987146529562982,0.9909677419354839,0.9890534449452673,0.9383367014259127
52,min,0.6,0.9888059701492538,0.9884057971014493,0.9898403483309144,0.9891225525743292,0.9383367014259127
53,min,0.65,0.9906223358908781,0.99,0.991652754590985,0.9908256880733946,0.9383367014259127
54,min,0.7000000000000001,0.9900497512437811,0.9901185770750988,0.9901185770750988,0.9901185770750988,0.9383367014259127
55,min,0.75,0.9952267303102625,0.9930555555555556,0.9976744186046511,0.9953596287703016,0.9383367014259127
56,min,0.8,0.9970149253731343,0.9943977591036415,1.0,0.9971910112359551,0.9383367014259127
57,min,0.85,0.9960238568588469,0.992619926199262,1.0,0.9962962962962963,0.9383367014259127
58,min,0.9,0.9940298507462687,0.989010989010989,1.0,0.994475138121547,0.9383367014259127
59,min,0.9500000000000001,0.9880952380952381,0.9764705882352941,1.0,0.9880952380952381,0.9383367014259127
60,max,0.0,0.9549253731343283,0.9596142254370102,0.9498806682577565,0.9547226386806597,0.942030098826482
61,max,0.05,0.9676405906377631,0.9727675744141862,0.9624060150375939,0.9675590551181102,0.942030098826482
62,max,0.1,0.9767827529021559,0.9777632439502943,0.976485956890921,0.9771241830065359,0.942030098826482
63,max,0.15,0.9813904494382022,0.9842573579739904,0.9795640326975477,0.9819050870604302,0.942030098826482
64,max,0.2,0.9884328358208955,0.9892550143266475,0.9885468861846815,0.9889008234872897,0.942030098826482
65,max,0.25,0.9908475925189018,0.9937254901960785,0.9882995319812793,0.9910050840829097,0.942030098826482
66,max,0.3,0.9931769722814499,0.9957482993197279,0.9906937394247038,0.993214588634436,0.942030098826482
67,max,0.35000000000000003,0.9940312213039486,0.9963996399639964,0.9919354838709677,0.9941625505163898,0.942030098826482
68,max,0.4,0.9945273631840796,0.9959100204498977,0.9928644240570846,0.9943848902501277,0.942030098826482
69,max,0.45,0.99511665762344,0.9966178128523112,0.9932584269662922,0.9949352841868317,0.942030098826482
70,max,0.5,0.9952238805970149,0.9973082099596231,0.9919678714859438,0.9946308724832215,0.942030098826482
71,max,0.55,0.9946949602122016,0.997037037037037,0.9911634756995582,0.9940915805022157,0.942030098826482
72,max,0.6,0.9970149253731343,0.997037037037037,0.997037037037037,0.997037037037037,0.942030098826482
73,max,0.65,0.9974424552429667,0.9981515711645101,0.996309963099631,0.997229916897507,0.942030098826482
