,Rejection Rate,BM Selection Threshold,Method,Accuracy,Precision,Recall,F1-Score,AU-ARC
86,0.1,0.5,min,0.8870292887029289,0.7816091954022989,0.8947368421052632,0.8343558282208589,0.837608139478768
87,0.1,0.75,min,0.891213389121339,0.7906976744186046,0.8947368421052632,0.8395061728395061,0.837608139478768
88,0.2,0.0,min,0.9245283018867925,0.8472222222222222,0.9242424242424242,0.8840579710144928,0.837608139478768
89,0.2,0.25,min,0.9198113207547169,0.8356164383561644,0.9242424242424242,0.8776978417266187,0.837608139478768
90,0.2,0.5,min,0.9198113207547169,0.8356164383561644,0.9242424242424242,0.8776978417266187,0.837608139478768
91,0.2,0.75,min,0.9245283018867925,0.8472222222222222,0.9242424242424242,0.8840579710144928,0.837608139478768
92,0.3,0.0,min,0.9301075268817204,0.84375,0.9473684210526315,0.8925619834710744,0.837608139478768
93,0.3,0.25,min,0.9301075268817204,0.84375,0.9473684210526315,0.8925619834710744,0.837608139478768
94,0.3,0.5,min,0.9354838709677419,0.8571428571428571,0.9473684210526315,0.9,0.837608139478768
95,0.3,0.75,min,0.9354838709677419,0.8571428571428571,0.9473684210526315,0.9,0.837608139478768
96,0.4,0.0,min,0.949685534591195,0.8867924528301887,0.9591836734693877,0.9215686274509803,0.837608139478768
97,0.4,0.25,min,0.949685534591195,0.8867924528301887,0.9591836734693877,0.9215686274509803,0.837608139478768
98,0.4,0.5,min,0.949685534591195,0.8867924528301887,0.9591836734693877,0.9215686274509803,0.837608139478768
99,0.4,0.75,min,0.949685534591195,0.8867924528301887,0.9591836734693877,0.9215686274509803,0.837608139478768
100,0.5,0.0,min,0.9548872180451128,0.9,0.9473684210526315,0.9230769230769231,0.837608139478768
101,0.5,0.25,min,0.9548872180451128,0.9,0.9473684210526315,0.9230769230769231,0.837608139478768
102,0.5,0.5,min,0.9548872180451128,0.9,0.9473684210526315,0.9230769230769231,0.837608139478768
103,0.5,0.75,min,0.9548872180451128,0.9,0.9473684210526315,0.9230769230769231,0.837608139478768
104,0.6,0.0,min,0.9528301886792453,0.9090909090909091,0.9375,0.9230769230769231,0.837608139478768
105,0.6,0.25,min,0.9528301886792453,0.9090909090909091,0.9375,0.9230769230769231,0.837608139478768
106,0.6,0.5,min,0.9528301886792453,0.9090909090909091,0.9375,0.9230769230769231,0.837608139478768
107,0.6,0.75,min,0.9528301886792453,0.9090909090909091,0.9375,0.9230769230769231,0.837608139478768
108,0.7000000000000001,0.0,min,0.95,0.8846153846153846,0.9583333333333334,0.92,0.837608139478768
109,0.7000000000000001,0.25,min,0.95,0.8846153846153846,0.9583333333333334,0.92,0.837608139478768
110,0.7000000000000001,0.5,min,0.95,0.8846153846153846,0.9583333333333334,0.92,0.837608139478768
111,0.7000000000000001,0.75,min,0.95,0.8846153846153846,0.9583333333333334,0.92,0.837608139478768
112,0.8,0.0,min,0.9245283018867925,0.85,0.9444444444444444,0.8947368421052632,0.837608139478768
113,0.8,0.25,min,0.9245283018867925,0.85,0.9444444444444444,0.8947368421052632,0.837608139478768
114,0.8,0.5,min,0.9245283018867925,0.85,0.9444444444444444,0.8947368421052632,0.837608139478768
115,0.8,0.75,min,0.9245283018867925,0.85,0.9444444444444444,0.8947368421052632,0.837608139478768
116,0.9,0.0,min,0.9259259259259259,0.875,0.875,0.875,0.837608139478768
117,0.9,0.25,min,0.9259259259259259,0.875,0.875,0.875,0.837608139478768
118,0.9,0.5,min,0.9259259259259259,0.875,0.875,0.875,0.837608139478768
119,0.9,0.75,min,0.9259259259259259,0.875,0.875,0.875,0.837608139478768
120,0.0,0.0,max,0.8716981132075472,0.7722772277227723,0.8764044943820225,0.8210526315789474,0.7944695442891913
121,0.0,0.25,max,0.8716981132075472,0.7956989247311828,0.8314606741573034,0.8131868131868132,0.7944695442891913
122,0.0,0.5,max,0.8603773584905661,0.776595744680851,0.8202247191011236,0.7978142076502732,0.7944695442891913
123,0.0,0.75,max,0.8679245283018868,0.7872340425531915,0.8314606741573034,0.8087431693989071,0.7944695442891913
124,0.1,0.0,max,0.8870292887029289,0.8068181818181818,0.8765432098765432,0.8402366863905325,0.7944695442891913
125,0.1,0.25,max,0.891213389121339,0.8313253012048193,0.8518518518518519,0.8414634146341463,0.7944695442891913
126,0.1,0.5,max,0.8828451882845189,0.8192771084337349,0.8395061728395061,0.8292682926829268,0.7944695442891913
127,0.1,0.75,max,0.8870292887029289,0.8292682926829268,0.8395061728395061,0.8343558282208589,0.7944695442891913
128,0.2,0.0,max,0.8962264150943396,0.8026315789473685,0.8970588235294118,0.8472222222222222,0.7944695442891913
129,0.2,0.25,max,0.9056603773584906,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.7944695442891913
130,0.2,0.5,max,0.9009433962264151,0.821917808219178,0.8823529411764706,0.851063829787234,0.7944695442891913
131,0.2,0.75,max,0.9056603773584906,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.7944695442891913
132,0.3,0.0,max,0.8817204301075269,0.7945205479452054,0.8923076923076924,0.8405797101449275,0.7944695442891913
133,0.3,0.25,max,0.8924731182795699,0.8260869565217391,0.8769230769230769,0.8507462686567164,0.7944695442891913
134,0.3,0.5,max,0.8870967741935484,0.8142857142857143,0.8769230769230769,0.8444444444444444,0.7944695442891913
135,0.3,0.75,max,0.8924731182795699,0.8260869565217391,0.8769230769230769,0.8507462686567164,0.7944695442891913
136,0.4,0.0,max,0.8616352201257862,0.7619047619047619,0.8727272727272727,0.8135593220338984,0.7944695442891913
137,0.4,0.25,max,0.8742138364779874,0.7966101694915254,0.8545454545454545,0.8245614035087719,0.7944695442891913
138,0.4,0.5,max,0.8679245283018868,0.7833333333333333,0.8545454545454545,0.8173913043478261,0.7944695442891913
139,0.4,0.75,max,0.8742138364779874,0.7966101694915254,0.8545454545454545,0.8245614035087719,0.7944695442891913
140,0.5,0.0,max,0.8872180451127819,0.7755102040816326,0.9047619047619048,0.8351648351648352,0.7944695442891913
141,0.5,0.25,max,0.9022556390977443,0.8222222222222222,0.8809523809523809,0.8505747126436781,0.7944695442891913
142,0.5,0.5,max,0.8947368421052632,0.8043478260869565,0.8809523809523809,0.8409090909090909,0.7944695442891913
143,0.5,0.75,max,0.9022556390977443,0.8222222222222222,0.8809523809523809,0.8505747126436781,0.7944695442891913
144,0.6,0.0,max,0.8679245283018868,0.7619047619047619,0.8888888888888888,0.8205128205128205,0.7944695442891913
145,0.6,0.25,max,0.8867924528301887,0.8157894736842105,0.8611111111111112,0.8378378378378378,0.7944695442891913
146,0.6,0.5,max,0.8773584905660378,0.7948717948717948,0.8611111111111112,0.8266666666666667,0.7944695442891913
147,0.6,0.75,max,0.8867924528301887,0.8157894736842105,0.8611111111111112,0.8378378378378378,0.7944695442891913
148,0.7000000000000001,0.0,max,0.8875,0.7941176470588235,0.9310344827586207,0.8571428571428571,0.7944695442891913
149,0.7000000000000001,0.25,max,0.8875,0.8125,0.896551724137931,0.8524590163934426,0.7944695442891913
150,0.7000000000000001,0.5,max,0.875,0.7878787878787878,0.896551724137931,0.8387096774193549,0.7944695442891913
151,0.7000000000000001,0.75,max,0.8875,0.8125,0.896551724137931,0.8524590163934426,0.7944695442891913
152,0.8,0.0,max,0.8679245283018868,0.8,0.9090909090909091,0.851063829787234,0.7944695442891913
153,0.8,0.25,max,0.8490566037735849,0.7916666666666666,0.8636363636363636,0.8260869565217391,0.7944695442891913
154,0.8,0.5,max,0.8490566037735849,0.7916666666666666,0.8636363636363636,0.8260869565217391,0.7944695442891913
155,0.8,0.75,max,0.8679245283018868,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.7944695442891913
156,0.9,0.0,max,0.8888888888888888,0.9166666666666666,0.8461538461538461,0.88,0.7944695442891913
157,0.9,0.25,max,0.8888888888888888,0.9166666666666666,0.8461538461538461,0.88,0.7944695442891913
158,0.9,0.5,max,0.8888888888888888,0.9166666666666666,0.8461538461538461,0.88,0.7944695442891913
159,0.9,0.75,max,0.8888888888888888,0.9166666666666666,0.8461538461538461,0.88,0.7944695442891913
