,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
66,median,0.6,0.5,0.8683772075974675,0.7018348623853211,0.6965098634294385,0.6991622239146992,0.7499388805894155
67,median,0.6,0.75,0.8683772075974675,0.7018348623853211,0.6965098634294385,0.6991622239146992,0.7499388805894155
68,median,0.7000000000000001,0.0,0.8049755664149267,0.5811623246492986,0.5576923076923077,0.5691854759568205,0.7499388805894155
69,median,0.7000000000000001,0.25,0.8769435806308308,0.7288135593220338,0.7442307692307693,0.736441484300666,0.7499388805894155
70,median,0.7000000000000001,0.5,0.8760550866281652,0.726078799249531,0.7442307692307693,0.7350427350427351,0.7499388805894155
71,median,0.7000000000000001,0.75,0.8760550866281652,0.726078799249531,0.7442307692307693,0.7350427350427351,0.7499388805894155
72,median,0.8,0.0,0.8221185876082612,0.6545961002785515,0.6216931216931217,0.6377204884667571,0.7499388805894155
73,median,0.8,0.25,0.8874083944037309,0.7580246913580246,0.8121693121693122,0.7841634738186463,0.7499388805894155
74,median,0.8,0.5,0.8874083944037309,0.7580246913580246,0.8121693121693122,0.7841634738186463,0.7499388805894155
75,median,0.8,0.75,0.8874083944037309,0.7580246913580246,0.8121693121693122,0.7841634738186463,0.7499388805894155
76,median,0.9,0.0,0.8561917443408789,0.7577319587628866,0.7067307692307693,0.7313432835820896,0.7499388805894155
77,median,0.9,0.25,0.9027962716378163,0.7922077922077922,0.8798076923076923,0.8337129840546698,0.7499388805894155
78,median,0.9,0.5,0.9027962716378163,0.7922077922077922,0.8798076923076923,0.8337129840546698,0.7499388805894155
79,median,0.9,0.75,0.9027962716378163,0.7922077922077922,0.8798076923076923,0.8337129840546698,0.7499388805894155
80,min,0.0,0.0,0.7372350353286229,0.3993548387096774,0.3731163351416516,0.38578996572140856,0.697969824994621
81,min,0.0,0.25,0.7829622716971071,0.509929532351057,0.4798071127185051,0.49440993788819876,0.697969824994621
82,min,0.0,0.5,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.697969824994621
83,min,0.0,0.75,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.697969824994621
84,min,0.1,0.0,0.7375203673529848,0.3971071663379356,0.4139821795750514,0.4053691275167785,0.697969824994621
85,min,0.1,0.25,0.7898089171974523,0.5148809523809523,0.4742974640164496,0.4937566892615055,0.697969824994621
86,min,0.1,0.5,0.7912901792327063,0.5176553672316384,0.5023989033584647,0.5099130434782608,0.697969824994621
87,min,0.1,0.75,0.7912901792327063,0.5176553672316384,0.5023989033584647,0.5099130434782608,0.697969824994621
88,min,0.2,0.0,0.7398766872187968,0.3988005997001499,0.4120836560805577,0.4053333333333333,0.697969824994621
89,min,0.2,0.25,0.7895350774870855,0.511986301369863,0.4632068164213788,0.486376575843839,0.697969824994621
90,min,0.2,0.5,0.791868021996334,0.5170731707317073,0.49264136328427577,0.5045616818722729,0.697969824994621
91,min,0.2,0.75,0.791868021996334,0.5170731707317073,0.49264136328427577,0.5045616818722729,0.697969824994621
92,min,0.3,0.0,0.7400495143782136,0.40223944875107664,0.4103690685413005,0.4062635928664637,0.697969824994621
93,min,0.3,0.25,0.7908969720053323,0.5198807157057654,0.45957820738137084,0.4878731343283582,0.697969824994621
94,min,0.3,0.5,0.7931822509998095,0.5244360902255639,0.4903339191564148,0.5068119891008175,0.697969824994621
95,min,0.3,0.75,0.7931822509998095,0.5244360902255639,0.4903339191564148,0.5068119891008175,0.697969824994621
96,min,0.4,0.0,0.7373916907353921,0.39641434262948205,0.4086242299794661,0.4024266936299292,0.697969824994621
97,min,0.4,0.25,0.790935347700511,0.519163763066202,0.4589322381930185,0.4871934604904632,0.697969824994621
98,min,0.4,0.5,0.7931570762052877,0.5236523652365237,0.4887063655030801,0.5055762081784386,0.697969824994621
99,min,0.4,0.75,0.7931570762052877,0.5236523652365237,0.4887063655030801,0.5055762081784386,0.697969824994621
100,min,0.5,0.0,0.7339376166355639,0.39602803738317754,0.41341463414634144,0.4045346062052506,0.697969824994621
101,min,0.5,0.25,0.7883231138363103,0.5175675675675676,0.46707317073170734,0.491025641025641,0.697969824994621
102,min,0.5,0.5,0.7896560917088776,0.52,0.49146341463414633,0.5053291536050156,0.697969824994621
103,min,0.5,0.75,0.7896560917088776,0.52,0.49146341463414633,0.5053291536050156,0.697969824994621
104,min,0.6,0.0,0.7317560813062313,0.39568345323741005,0.4166666666666667,0.4059040590405904,0.697969824994621
105,min,0.6,0.25,0.7874041986004665,0.518581081081081,0.46515151515151515,0.4904153354632588,0.697969824994621
106,min,0.6,0.5,0.7904031989336888,0.5252032520325203,0.4893939393939394,0.5066666666666667,0.697969824994621
107,min,0.6,0.75,0.7904031989336888,0.5252032520325203,0.4893939393939394,0.5066666666666667,0.697969824994621
108,min,0.7000000000000001,0.0,0.7312305641936917,0.38922155688622756,0.39473684210526316,0.39195979899497485,0.697969824994621
109,min,0.7000000000000001,0.25,0.7867614393602843,0.5162037037037037,0.451417004048583,0.4816414686825054,0.697969824994621
110,min,0.7000000000000001,0.5,0.7903154153709463,0.5243362831858407,0.4797570850202429,0.5010570824524313,0.697969824994621
111,min,0.7000000000000001,0.75,0.7903154153709463,0.5243362831858407,0.4797570850202429,0.5010570824524313,0.697969824994621
112,min,0.8,0.0,0.7288474350433045,0.38439306358381503,0.40672782874617736,0.3952451708766716,0.697969824994621
