,Rejection Rate,BM Selection Threshold,Method,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,0.0,0.0,avg,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.7551251823011821
1,0.0,0.25,avg,0.7928276229836022,0.5362318840579711,0.46835443037974683,0.5,0.7551251823011821
2,0.0,0.5,avg,0.7817624316757765,0.507313829787234,0.459915611814346,0.48245336705659186,0.7551251823011821
3,0.0,0.75,avg,0.7769630715904546,0.49551282051282053,0.46594333936106086,0.48027337682510096,0.7551251823011821
4,0.1,0.0,avg,0.8109909643015849,0.5340909090909091,0.45125553914327915,0.489191353082466,0.7551251823011821
5,0.1,0.25,avg,0.812472226336839,0.5394973070017953,0.44387001477104876,0.48703403565640196,0.7551251823011821
6,0.1,0.5,avg,0.8022515182935861,0.508071367884452,0.44165435745937964,0.47254049782694585,0.7551251823011821
7,0.1,0.75,avg,0.7981039845948749,0.4963084495488105,0.4468242245199409,0.47026816945200156,0.7551251823011821
8,0.2,0.0,avg,0.8265289118480253,0.5827027027027027,0.45142378559463986,0.5087305332704106,0.7551251823011821
9,0.2,0.25,avg,0.830028328611898,0.5964523281596452,0.45058626465661644,0.5133587786259542,0.7551251823011821
10,0.2,0.5,avg,0.8235294117647058,0.5714285714285714,0.45226130653266333,0.5049088359046283,0.7551251823011821
11,0.2,0.75,avg,0.820863189468422,0.5611510791366906,0.457286432160804,0.5039224734656207,0.7551251823011821
12,0.3,0.0,avg,0.8394591506379737,0.6123521681997371,0.45956607495069035,0.5250704225352113,0.7551251823011821
13,0.3,0.25,avg,0.8400304703865931,0.6153846153846154,0.45759368836291914,0.5248868778280543,0.7551251823011821
14,0.3,0.5,avg,0.8367929918110836,0.6018158236057068,0.45759368836291914,0.5198879551820729,0.7551251823011821
15,0.3,0.75,avg,0.8354599123976385,0.5949367088607594,0.4635108481262327,0.5210643015521065,0.7551251823011821
16,0.4,0.0,avg,0.8482559431237503,0.6270928462709284,0.48470588235294115,0.5467816854678168,0.7551251823011821
17,0.4,0.25,avg,0.8487002888247056,0.6282245827010622,0.48705882352941177,0.5487077534791253,0.7551251823011821
18,0.4,0.5,avg,0.8489224616751833,0.6291793313069909,0.48705882352941177,0.5490716180371353,0.7551251823011821
19,0.4,0.75,avg,0.8469229060208843,0.6206896551724138,0.48705882352941177,0.5458141067897165,0.7551251823011821
20,0.5,0.0,avg,0.8541722207411357,0.6447602131438721,0.5112676056338028,0.5703063629222309,0.7551251823011821
21,0.5,0.25,avg,0.8547054118901626,0.6444833625218914,0.5183098591549296,0.5745511319281811,0.7551251823011821
22,0.5,0.5,avg,0.8547054118901626,0.6444833625218914,0.5183098591549296,0.5745511319281811,0.7551251823011821
23,0.5,0.75,avg,0.8531058384430819,0.6377816291161178,0.5183098591549296,0.5718725718725719,0.7551251823011821
24,0.6,0.0,avg,0.8607130956347884,0.6572008113590264,0.5654450261780105,0.6078799249530957,0.7551251823011821
25,0.6,0.25,avg,0.8603798733755414,0.6546184738955824,0.568935427574171,0.6087768440709617,0.7551251823011821
26,0.6,0.5,avg,0.8603798733755414,0.6546184738955824,0.568935427574171,0.6087768440709617,0.7551251823011821
27,0.6,0.75,avg,0.8603798733755414,0.654,0.5706806282722513,0.6095060577819198,0.7551251823011821
28,0.7000000000000001,0.0,avg,0.8658374055975122,0.6681614349775785,0.6592920353982301,0.6636971046770601,0.7551251823011821
29,0.7000000000000001,0.25,avg,0.8658374055975122,0.6674107142857143,0.661504424778761,0.6644444444444444,0.7551251823011821
30,0.7000000000000001,0.5,avg,0.8658374055975122,0.6674107142857143,0.661504424778761,0.6644444444444444,0.7551251823011821
31,0.7000000000000001,0.75,avg,0.8658374055975122,0.6674107142857143,0.661504424778761,0.6644444444444444,0.7551251823011821
32,0.8,0.0,avg,0.8527648234510327,0.6736292428198434,0.7288135593220338,0.7001356852103121,0.7551251823011821
33,0.8,0.25,avg,0.8527648234510327,0.6736292428198434,0.7288135593220338,0.7001356852103121,0.7551251823011821
34,0.8,0.5,avg,0.8527648234510327,0.6736292428198434,0.7288135593220338,0.7001356852103121,0.7551251823011821
35,0.8,0.75,avg,0.8527648234510327,0.6736292428198434,0.7288135593220338,0.7001356852103121,0.7551251823011821
36,0.9,0.0,avg,0.8175765645805593,0.6920731707317073,0.8631178707224335,0.7681895093062606,0.7551251823011821
37,0.9,0.25,avg,0.8175765645805593,0.6920731707317073,0.8631178707224335,0.7681895093062606,0.7551251823011821
38,0.9,0.5,avg,0.8175765645805593,0.6920731707317073,0.8631178707224335,0.7681895093062606,0.7551251823011821
39,0.9,0.75,avg,0.8175765645805593,0.6920731707317073,0.8631178707224335,0.7681895093062606,0.7551251823011821
40,0.0,0.0,median,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.7549318356086581
41,0.0,0.25,median,0.7928276229836022,0.5362318840579711,0.46835443037974683,0.5,0.7549318356086581
42,0.0,0.5,median,0.7817624316757765,0.507313829787234,0.459915611814346,0.48245336705659186,0.7549318356086581
43,0.0,0.75,median,0.7769630715904546,0.49551282051282053,0.46594333936106086,0.48027337682510096,0.7549318356086581
44,0.1,0.0,median,0.8111390905051103,0.5397096498719044,0.4619883040935672,0.49783379283182355,0.7549318356086581
45,0.1,0.25,median,0.813212857354466,0.5464813205907906,0.4597953216374269,0.49940452560539894,0.7549318356086581
46,0.1,0.5,median,0.8026958969041623,0.5148026315789473,0.45760233918128657,0.4845201238390093,0.7549318356086581
