,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
29,avg,0.7000000000000001,0.25,0.9768745620182201,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.8144706142441656
30,avg,0.7000000000000001,0.5,0.9768745620182201,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.8144706142441656
31,avg,0.7000000000000001,0.75,0.9768745620182201,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.8144706142441656
32,avg,0.8,0.0,0.9453781512605042,0.989492119089317,0.9247135842880524,0.9560067681895094,0.8144706142441656
33,avg,0.8,0.25,0.9873949579831933,0.9838449111470113,0.9967266775777414,0.9902439024390244,0.8144706142441656
34,avg,0.8,0.5,0.9873949579831933,0.9838449111470113,0.9967266775777414,0.9902439024390244,0.8144706142441656
35,avg,0.8,0.75,0.9873949579831933,0.9838449111470113,0.9967266775777414,0.9902439024390244,0.8144706142441656
36,avg,0.9,0.0,0.9894957983193278,0.9902439024390244,0.9854368932038835,0.9878345498783455,0.8144706142441656
37,avg,0.9,0.25,0.9936974789915967,0.9903381642512077,0.9951456310679612,0.9927360774818402,0.8144706142441656
38,avg,0.9,0.5,0.9936974789915967,0.9903381642512077,0.9951456310679612,0.9927360774818402,0.8144706142441656
39,avg,0.9,0.75,0.9936974789915967,0.9903381642512077,0.9951456310679612,0.9927360774818402,0.8144706142441656
40,median,0.0,0.0,0.6272077375946173,0.9486652977412731,0.4494163424124514,0.6099009900990099,0.8171372177228936
41,median,0.0,0.25,0.864592094196804,0.8594578668238068,0.9458495460440985,0.9005866008027169,0.8171372177228936
42,median,0.0,0.5,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8171372177228936
43,median,0.0,0.75,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8171372177228936
44,median,0.1,0.0,0.6407381452931558,0.9505833905284832,0.4857944580848825,0.6429897864438254,0.8171372177228936
45,median,0.1,0.25,0.8946507825274469,0.8819223424570337,0.9719396702911259,0.9247455364592024,0.8171372177228936
46,median,0.1,0.5,0.895818733940668,0.8808995882166614,0.9754472115047352,0.9257656458055925,0.8171372177228936
47,median,0.1,0.75,0.895818733940668,0.8808995882166614,0.9754472115047352,0.9257656458055925,0.8171372177228936
48,median,0.2,0.0,0.657030223390276,0.956794425087108,0.5248470948012233,0.6778573191804492,0.8171372177228936
49,median,0.2,0.25,0.9161629434954008,0.9031239031239031,0.9835626911314985,0.9416285452881976,0.8171372177228936
50,median,0.2,0.5,0.9164257555847569,0.9034410112359551,0.9835626911314985,0.941800878477306,0.8171372177228936
51,median,0.2,0.75,0.9164257555847569,0.9034410112359551,0.9835626911314985,0.941800878477306,0.8171372177228936
