,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
19,avg,0.9500000000000001,0.9975,0.9974874371859297,1.0,0.9987421383647799,0.8718065934670635
20,median,0.0,0.8106449592986851,0.8059133489461359,0.7642976124375347,0.7845540039897406,0.8724384081427903
21,median,0.05,0.8236224624307935,0.8267170762444864,0.7690504103165299,0.7968417856058305,0.8724384081427903
22,median,0.1,0.8373452066230694,0.8449089683074849,0.7794712286158632,0.8108720271800679,0.8724384081427903
23,median,0.15,0.850324101355333,0.8594030924128011,0.7927031509121062,0.8247066942719117,0.8724384081427903
24,median,0.2,0.8663118346900438,0.8782907287294925,0.8114205146281283,0.8435324294613411,0.8724384081427903
25,median,0.25,0.878109868091501,0.8895631067961165,0.8279367469879518,0.8576443057722309,0.8724384081427903
26,median,0.3,0.8912343470483005,0.9005972696245734,0.8491552695092518,0.874120082815735,0.8724384081427903
27,median,0.35000000000000003,0.9007898285494125,0.9092134831460674,0.8660102739726028,0.887086165314624,0.8724384081427903
28,median,0.4,0.9115007305364224,0.919732441471572,0.8826226501604768,0.9007955077211044,0.8724384081427903
29,median,0.45,0.9203096539162113,0.9246540235776525,0.8988540109616343,0.9115715007579586,0.8724384081427903
30,median,0.5,0.9296268469822189,0.9322598556357579,0.9134929270946681,0.9227809837867545,0.8724384081427903
31,median,0.55,0.9368391764051196,0.941318814277072,0.9228944246737841,0.9320155735250075,0.8724384081427903
32,median,0.6,0.9464621164683782,0.949535192563081,0.9377049180327869,0.9435829759155394,0.8724384081427903
33,median,0.65,0.9538461538461539,0.9558823529411765,0.9495982468955442,0.9527299377061195,0.8724384081427903
34,median,0.7000000000000001,0.9636894824707847,0.9656582174979559,0.9632952691680261,0.9644752960391997,0.8724384081427903
35,median,0.75,0.972458688032048,0.9757236227824463,0.972998137802607,0.9743589743589743,0.8724384081427903
36,median,0.8,0.9780839073262367,0.9795037756202805,0.9826839826839827,0.9810913019989195,0.8724384081427903
37,median,0.85,0.986644407345576,0.9884467265725289,0.990990990990991,0.9897172236503856,0.8724384081427903
38,median,0.9,0.9974968710888611,0.9966386554621849,1.0,0.9983164983164983,0.8724384081427903
39,median,0.9500000000000001,0.9975,0.9967948717948718,1.0,0.9983948635634029,0.8724384081427903
40,min,0.0,0.8106449592986851,0.8059133489461359,0.7642976124375347,0.7845540039897406,0.8569013971656935
41,min,0.05,0.8192723437911943,0.8102932375822861,0.786066763425254,0.7979961691468985,0.8569013971656935
42,min,0.1,0.8249617364686239,0.8150747635032042,0.8037917544387602,0.8093939393939394,0.8569013971656935
43,min,0.15,0.832203889216264,0.819631134729603,0.8234924623115578,0.8215572614757951,0.8569013971656935
44,min,0.2,0.8367251095804634,0.8229066410009624,0.8393324607329843,0.831038393001782,0.8569013971656935
45,min,0.25,0.8448822841876774,0.829203832177073,0.8590006844626967,0.8438393007228105,0.8569013971656935
46,min,0.3,0.8536672629695885,0.8367136473014781,0.8764854159164566,0.8561378825184665,0.8569013971656935
47,min,0.35000000000000003,0.8659217877094972,0.8494041170097508,0.8939566704675028,0.8711111111111111,0.8569013971656935
48,min,0.4,0.8824879983302024,0.862095531587057,0.9160867785509619,0.8882714824369915,0.8569013971656935
49,min,0.45,0.89867941712204,0.8766370933671314,0.9313285457809695,0.9031556039173014,0.8569013971656935
50,min,0.5,0.9178562484347609,0.9048780487804878,0.9330985915492958,0.9187716691431401,0.8569013971656935
51,min,0.55,0.9321090706733445,0.9331783846600813,0.9256484149855908,0.9293981481481481,0.8569013971656935
52,min,0.6,0.9405134627426425,0.9440468445022772,0.9331189710610932,0.9385510996119016,0.8569013971656935
