,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
19,avg,0.4,0.75,0.9628811312417145,0.9392857142857143,0.796969696969697,0.8622950819672132,0.8560148891098388
20,avg,0.5,0.0,0.9756032882524529,0.9691516709511568,0.824945295404814,0.8912529550827423,0.8560148891098388
21,avg,0.5,0.25,0.9779899230973217,0.9675,0.8468271334792122,0.9031505250875146,0.8560148891098388
22,avg,0.5,0.5,0.9779899230973217,0.9675,0.8468271334792122,0.9031505250875146,0.8560148891098388
23,avg,0.5,0.75,0.9779899230973217,0.9675,0.8468271334792122,0.9031505250875146,0.8560148891098388
24,avg,0.6,0.0,0.9864103413987405,0.9903536977491961,0.8901734104046243,0.9375951293759512,0.8560148891098388
25,avg,0.6,0.25,0.9870732515744116,0.9904153354632588,0.8959537572254336,0.9408194233687405,0.8560148891098388
26,avg,0.6,0.5,0.9870732515744116,0.9904153354632588,0.8959537572254336,0.9408194233687405,0.8560148891098388
27,avg,0.6,0.75,0.9870732515744116,0.9904153354632588,0.8959537572254336,0.9408194233687405,0.8560148891098388
28,avg,0.7000000000000001,0.0,0.9946973044631021,0.9957627118644068,0.9552845528455285,0.975103734439834,0.8560148891098388
29,avg,0.7000000000000001,0.25,0.9946973044631021,0.9957627118644068,0.9552845528455285,0.975103734439834,0.8560148891098388
30,avg,0.7000000000000001,0.5,0.9946973044631021,0.9957627118644068,0.9552845528455285,0.975103734439834,0.8560148891098388
31,avg,0.7000000000000001,0.75,0.9946973044631021,0.9957627118644068,0.9552845528455285,0.975103734439834,0.8560148891098388
32,avg,0.8,0.0,0.9966865473823724,0.9941860465116279,0.9771428571428571,0.9855907780979827,0.8560148891098388
33,avg,0.8,0.25,0.9966865473823724,0.9941860465116279,0.9771428571428571,0.9855907780979827,0.8560148891098388
34,avg,0.8,0.5,0.9966865473823724,0.9941860465116279,0.9771428571428571,0.9855907780979827,0.8560148891098388
35,avg,0.8,0.75,0.9966865473823724,0.9941860465116279,0.9771428571428571,0.9855907780979827,0.8560148891098388
36,avg,0.9,0.0,0.9986754966887417,0.9910714285714286,1.0,0.9955156950672646,0.8560148891098388
37,avg,0.9,0.25,0.9986754966887417,0.9910714285714286,1.0,0.9955156950672646,0.8560148891098388
38,avg,0.9,0.5,0.9986754966887417,0.9910714285714286,1.0,0.9955156950672646,0.8560148891098388
39,avg,0.9,0.75,0.9986754966887417,0.9910714285714286,1.0,0.9955156950672646,0.8560148891098388
40,median,0.0,0.0,0.8159639352956776,0.8548621190130624,0.3137986148108684,0.45908028059236167,0.8564216589965894
41,median,0.0,0.25,0.8529567753911429,0.7615803814713896,0.595631326584976,0.6684603886397609,0.8564216589965894
42,median,0.0,0.5,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8564216589965894
43,median,0.0,0.75,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8564216589965894
44,median,0.1,0.0,0.8463464938126105,0.8700906344410876,0.37573385518590996,0.5248291571753987,0.8564216589965894
45,median,0.1,0.25,0.8862698880377136,0.8007905138339921,0.6607958251793868,0.7240886347390993,0.8564216589965894
46,median,0.1,0.5,0.8883323512080141,0.8058405682715075,0.6660143509458578,0.7292857142857143,0.8564216589965894
