,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
44,min,0.2,0.9985475051264525,0.9985571934754819,0.9983626012868014,0.9984590860586748,0.9495152538112488
45,min,0.25,0.9989974480495808,0.9990387341100898,0.9988479423344298,0.9989429665716727,0.9495152538112488
46,min,0.3,0.9993164730006835,0.9993204110049447,0.9991412630968743,0.9992304506840622,0.9495152538112488
47,min,0.35000000000000003,0.9996845094121358,0.999660156819538,0.9994604647863373,0.9995598460722462,0.9495152538112488
48,min,0.4,0.9997721576668945,0.9997072521623419,0.999370959823255,0.9995382003571784,0.9495152538112488
49,min,0.45,0.9997514292816306,0.9996534966010365,0.9989577030380701,0.9993030298972173,0.9495152538112488
50,min,0.5,0.9998632946001367,0.9996595165134491,0.9984591679506933,0.9990524380768284,0.9495152538112488
51,min,0.55,0.9998481166464156,0.9995385325334564,0.9971590909090909,0.9983256777149907,0.9495152538112488
52,min,0.6,1.0,1.0,1.0,1.0,0.9495152538112488
53,min,0.65,1.0,1.0,1.0,1.0,0.9495152538112488
54,min,0.7000000000000001,1.0,1.0,1.0,1.0,0.9495152538112488
55,min,0.75,1.0,1.0,1.0,1.0,0.9495152538112488
56,min,0.8,1.0,1.0,1.0,1.0,0.9495152538112488
57,min,0.85,1.0,1.0,1.0,1.0,0.9495152538112488
58,min,0.9,1.0,1.0,1.0,1.0,0.9495152538112488
59,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.9495152538112488
60,max,0.0,0.9982910656914348,0.9982915410554292,0.9982911310700309,0.9982910535746434,0.9494976986624752
61,max,0.05,0.999424377608289,0.9994242181444636,0.9994235040146585,0.9994236882248685,0.9494976986624752
62,max,0.1,0.999392420445052,0.9993914456493352,0.9993909200856962,0.9993909896641541,0.9494976986624752
63,max,0.15,0.999437072778448,0.9994353150809064,0.9994372636747108,0.9994361107966095,0.9494976986624752
64,max,0.2,0.9994019138755981,0.9993988125073191,0.9994001036780958,0.9993992546424617,0.9494976986624752
65,max,0.25,0.9993620123951877,0.9993587096704288,0.9993606912202787,0.9993594659474883,0.9494976986624752
66,max,0.3,0.9995117664290597,0.9995079358217702,0.9995063691700767,0.9995068807785015,0.9494976986624752
67,max,0.35000000000000003,0.9994741823535598,0.9994716713010128,0.9994696446121978,0.9994703446576539,0.9494976986624752
68,max,0.4,0.9994303941672362,0.9994194585387045,0.9994271324875986,0.999422928775747,0.9494976986624752
69,max,0.45,0.9995028585632613,0.9994929648654935,0.9995026539178506,0.9994974626170788,0.9494976986624752
70,max,0.5,0.9994531784005468,0.9994435495034721,0.9994485738979542,0.999445642295165,0.9494976986624752
71,max,0.55,0.9995443499392467,0.9995416322506319,0.9995496608726694,0.9995450161181616,0.9494976986624752
72,max,0.6,0.9994873547505126,0.9994815070860699,0.9995013285637526,0.9994906286206767,0.9494976986624752
73,max,0.65,0.9994141769185706,0.9994172282216948,0.999420069409407,0.9994176155447806,0.9494976986624752
74,max,0.7000000000000001,0.9993164730006835,0.9993177711398754,0.9993285441362129,0.9993217520547055,0.9494976986624752
75,max,0.75,0.9994532531437944,0.9994647776465958,0.9994712398273229,0.9994672287752772,0.9494976986624752
76,max,0.8,0.9996582365003418,0.9996798975672214,0.9996632996632997,0.9996710040000084,0.9494976986624752
77,max,0.85,0.9995444191343964,0.9995650282731622,0.9995431703974418,0.9995530024343247,0.9494976986624752
78,max,0.9,1.0,1.0,1.0,1.0,0.9494976986624752
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.9494976986624752
