,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
60,max,0.0,0.9874074074074074,0.9877773360046508,0.9872978591504501,0.9874794167765536,0.9485058614860281
61,max,0.05,0.9922057677318784,0.9923805693103503,0.9918803418803419,0.9921178831311682,0.9485058614860281
62,max,0.1,0.9917695473251029,0.9918748563425092,0.9908656284736836,0.9913544533806751,0.9485058614860281
63,max,0.15,0.9991289198606271,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
64,max,0.2,0.9990740740740741,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
65,max,0.25,0.9990128331688055,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
66,max,0.3,0.9989417989417989,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
67,max,0.35000000000000003,0.9988610478359908,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
68,max,0.4,0.9987654320987654,0.9992372234935164,0.9989583333333334,0.9990965264669344,0.9485058614860281
69,max,0.45,0.9986541049798116,0.9988207547169812,0.9984375,0.9986272086144046,0.9485058614860281
70,max,0.5,1.0,1.0,1.0,1.0,0.9485058614860281
71,max,0.55,1.0,1.0,1.0,1.0,0.9485058614860281
72,max,0.6,1.0,1.0,1.0,1.0,0.9485058614860281
73,max,0.65,1.0,1.0,1.0,1.0,0.9485058614860281
74,max,0.7000000000000001,1.0,1.0,1.0,1.0,0.9485058614860281
75,max,0.75,1.0,1.0,1.0,1.0,0.9485058614860281
76,max,0.8,1.0,1.0,1.0,1.0,0.9485058614860281
77,max,0.85,1.0,1.0,1.0,1.0,0.9485058614860281
78,max,0.9,1.0,1.0,1.0,1.0,0.9485058614860281
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.9485058614860281
