,Rejection Rate,BM Selection Threshold,Method,Accuracy,Precision,Recall,F1-Score,AU-ARC
66,0.6,0.5,median,0.9611650485436893,0.6606498194945848,0.7349397590361446,0.6958174904942965,0.8537945955779443
67,0.6,0.75,median,0.9611650485436893,0.6606498194945848,0.7349397590361446,0.6958174904942965,0.8537945955779443
68,0.7000000000000001,0.0,median,0.9488673139158577,0.6593406593406593,0.7346938775510204,0.694980694980695,0.8537945955779443
69,0.7000000000000001,0.25,median,0.9488673139158577,0.6581818181818182,0.7387755102040816,0.6961538461538461,0.8537945955779443
70,0.7000000000000001,0.5,median,0.9488673139158577,0.6581818181818182,0.7387755102040816,0.6961538461538461,0.8537945955779443
71,0.7000000000000001,0.75,median,0.9488673139158577,0.6581818181818182,0.7387755102040816,0.6961538461538461,0.8537945955779443
72,0.8,0.0,median,0.9233009708737864,0.6568265682656826,0.7325102880658436,0.6926070038910506,0.8537945955779443
73,0.8,0.25,median,0.9233009708737864,0.6556776556776557,0.7366255144032922,0.6937984496124031,0.8537945955779443
74,0.8,0.5,median,0.9233009708737864,0.6556776556776557,0.7366255144032922,0.6937984496124031,0.8537945955779443
75,0.8,0.75,median,0.9233009708737864,0.6556776556776557,0.7366255144032922,0.6937984496124031,0.8537945955779443
76,0.9,0.0,median,0.8796116504854369,0.6563876651982379,0.764102564102564,0.7061611374407583,0.8537945955779443
77,0.9,0.25,median,0.8796116504854369,0.6550218340611353,0.7692307692307693,0.7075471698113207,0.8537945955779443
78,0.9,0.5,median,0.8796116504854369,0.6550218340611353,0.7692307692307693,0.7075471698113207,0.8537945955779443
79,0.9,0.75,median,0.8796116504854369,0.6550218340611353,0.7692307692307693,0.7075471698113207,0.8537945955779443
80,0.0,0.0,min,0.8976500291318703,0.533974358974359,0.718103448275862,0.6125,0.8650427609125642
81,0.0,0.25,min,0.9030879782482035,0.56,0.6517241379310345,0.602390438247012,0.8650427609125642
82,0.0,0.5,min,0.9005632161584773,0.5524691358024691,0.6172413793103448,0.5830618892508144,0.8650427609125642
83,0.0,0.75,min,0.9000776849873762,0.5509727626459144,0.6103448275862069,0.5791411042944785,0.8650427609125642
84,0.1,0.0,min,0.9188693494443845,0.5573630136986302,0.7347629796839729,0.6338851022395326,0.8650427609125642
85,0.1,0.25,min,0.9196245549681735,0.5642661804922516,0.698645598194131,0.6243066061522945,0.8650427609125642
86,0.1,0.5,min,0.9171431653900097,0.5559772296015181,0.6613995485327314,0.6041237113402061,0.8650427609125642
87,0.1,0.75,min,0.9164958463696191,0.5538461538461539,0.6501128668171557,0.5981308411214953,0.8650427609125642
88,0.2,0.0,min,0.9286321155480034,0.5738219895287958,0.7517146776406035,0.6508313539192399,0.8650427609125642
89,0.2,0.25,min,0.9289962374074524,0.577922077922078,0.7325102880658436,0.6460980036297641,0.8650427609125642
90,0.2,0.5,min,0.9254763927661124,0.565118912797282,0.6844993141289437,0.6191066997518611,0.8650427609125642
91,0.2,0.75,min,0.9248695230003641,0.5633640552995391,0.6707818930041153,0.6123982467125861,0.8650427609125642
92,0.3,0.0,min,0.9342488555971702,0.5869297163995068,0.7739837398373983,0.667601683029453,0.8650427609125642
93,0.3,0.25,min,0.9334165626300458,0.5855513307984791,0.751219512195122,0.6581196581196581,0.8650427609125642
94,0.3,0.5,min,0.9302261062560688,0.5746666666666667,0.7008130081300813,0.6315018315018315,0.8650427609125642
95,0.3,0.75,min,0.9293938132889443,0.5716216216216217,0.6878048780487804,0.6243542435424354,0.8650427609125642
96,0.4,0.0,min,0.9626153099206991,0.6238738738738738,0.8123167155425219,0.7057324840764331,0.8650427609125642
97,0.4,0.25,min,0.9626153099206991,0.6227678571428571,0.8181818181818182,0.7072243346007605,0.8650427609125642
98,0.4,0.5,min,0.9606732480983978,0.6139534883720931,0.7741935483870968,0.6848249027237354,0.8650427609125642
99,0.4,0.75,min,0.9603495711280142,0.6153846153846154,0.750733137829912,0.6763540290620872,0.8650427609125642
100,0.5,0.0,min,0.9953389007574286,0.7906976744186046,0.918918918918919,0.85,0.8650427609125642
101,0.5,0.25,min,0.9953389007574286,0.7906976744186046,0.918918918918919,0.85,0.8650427609125642
102,0.5,0.5,min,0.9953389007574286,0.7906976744186046,0.918918918918919,0.85,0.8650427609125642
103,0.5,0.75,min,0.9953389007574286,0.7906976744186046,0.918918918918919,0.85,0.8650427609125642
104,0.6,0.0,min,0.9941747572815534,0.788235294117647,0.9178082191780822,0.8481012658227848,0.8650427609125642
105,0.6,0.25,min,0.9941747572815534,0.788235294117647,0.9178082191780822,0.8481012658227848,0.8650427609125642
106,0.6,0.5,min,0.9941747572815534,0.788235294117647,0.9178082191780822,0.8481012658227848,0.8650427609125642
107,0.6,0.75,min,0.9941747572815534,0.788235294117647,0.9178082191780822,0.8481012658227848,0.8650427609125642
108,0.7000000000000001,0.0,min,0.9922330097087378,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.8650427609125642
109,0.7000000000000001,0.25,min,0.9922330097087378,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.8650427609125642
110,0.7000000000000001,0.5,min,0.9922330097087378,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.8650427609125642
111,0.7000000000000001,0.75,min,0.9922330097087378,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.8650427609125642
112,0.8,0.0,min,0.9888349514563107,0.7777777777777778,0.9264705882352942,0.8456375838926175,0.8650427609125642
113,0.8,0.25,min,0.9888349514563107,0.7777777777777778,0.9264705882352942,0.8456375838926175,0.8650427609125642
114,0.8,0.5,min,0.9888349514563107,0.7777777777777778,0.9264705882352942,0.8456375838926175,0.8650427609125642
115,0.8,0.75,min,0.9888349514563107,0.7777777777777778,0.9264705882352942,0.8456375838926175,0.8650427609125642
116,0.9,0.0,min,0.9825242718446602,0.7792207792207793,0.9836065573770492,0.8695652173913043,0.8650427609125642
117,0.9,0.25,min,0.9825242718446602,0.7792207792207793,0.9836065573770492,0.8695652173913043,0.8650427609125642
118,0.9,0.5,min,0.9825242718446602,0.7792207792207793,0.9836065573770492,0.8695652173913043,0.8650427609125642
119,0.9,0.75,min,0.9825242718446602,0.7792207792207793,0.9836065573770492,0.8695652173913043,0.8650427609125642
120,0.0,0.0,max,0.8976500291318703,0.533974358974359,0.718103448275862,0.6125,0.8749811718570595
121,0.0,0.25,max,0.9030879782482035,0.56,0.6517241379310345,0.602390438247012,0.8749811718570595
122,0.0,0.5,max,0.9005632161584773,0.5524691358024691,0.6172413793103448,0.5830618892508144,0.8749811718570595
123,0.0,0.75,max,0.9000776849873762,0.5509727626459144,0.6103448275862069,0.5791411042944785,0.8749811718570595
124,0.1,0.0,max,0.9330024813895782,0.5642857142857143,0.6502057613168725,0.6042065009560229,0.8749811718570595
125,0.1,0.25,max,0.9372100550221167,0.6008230452674898,0.6008230452674898,0.6008230452674898,0.8749811718570595
126,0.1,0.5,max,0.9359154169813356,0.5944055944055944,0.5829903978052127,0.5886426592797784,0.8749811718570595
127,0.1,0.75,max,0.9354838709677419,0.5905947441217151,0.5857338820301783,0.5881542699724518,0.8749811718570595
128,0.2,0.0,max,0.9637091880082534,0.6025974025974026,0.6137566137566137,0.6081258191349934,0.8749811718570595
129,0.2,0.25,max,0.9654084233523486,0.6340057636887608,0.582010582010582,0.6068965517241379,0.8749811718570595
130,0.2,0.5,max,0.9648015535866004,0.6264367816091954,0.5767195767195767,0.6005509641873278,0.8749811718570595
131,0.2,0.75,max,0.9646801796334507,0.623229461756374,0.582010582010582,0.6019151846785226,0.8749811718570595
132,0.3,0.0,max,0.9805798307670966,0.6294117647058823,0.5815217391304348,0.6045197740112994,0.8749811718570595
133,0.3,0.25,max,0.9818282702177833,0.6666666666666666,0.5760869565217391,0.6180758017492711,0.8749811718570595
134,0.3,0.5,max,0.9819669857123041,0.6730769230769231,0.5706521739130435,0.6176470588235294,0.8749811718570595
135,0.3,0.75,max,0.9819669857123041,0.6708860759493671,0.5760869565217391,0.6198830409356725,0.8749811718570595
136,0.4,0.0,max,0.9867292442142741,0.7395833333333334,0.5546875,0.6339285714285714,0.8749811718570595
137,0.4,0.25,max,0.9870529211846577,0.7608695652173914,0.546875,0.6363636363636364,0.8749811718570595
138,0.4,0.5,max,0.9870529211846577,0.7608695652173914,0.546875,0.6363636363636364,0.8749811718570595
139,0.4,0.75,max,0.9872147596698495,0.7634408602150538,0.5546875,0.6425339366515838,0.8749811718570595
140,0.5,0.0,max,0.9869877646144882,0.7411764705882353,0.5833333333333334,0.6528497409326425,0.8749811718570595
141,0.5,0.25,max,0.9869877646144882,0.7530864197530864,0.5648148148148148,0.6455026455026455,0.8749811718570595
142,0.5,0.5,max,0.9869877646144882,0.7530864197530864,0.5648148148148148,0.6455026455026455,0.8749811718570595
143,0.5,0.75,max,0.9871819770829288,0.7560975609756098,0.5740740740740741,0.6526315789473685,0.8749811718570595
144,0.6,0.0,max,0.9856796116504855,0.7285714285714285,0.5604395604395604,0.6335403726708074,0.8749811718570595
145,0.6,0.25,max,0.9856796116504855,0.7424242424242424,0.5384615384615384,0.6242038216560509,0.8749811718570595
146,0.6,0.5,max,0.9856796116504855,0.7424242424242424,0.5384615384615384,0.6242038216560509,0.8749811718570595
147,0.6,0.75,max,0.9859223300970874,0.746268656716418,0.5494505494505495,0.6329113924050633,0.8749811718570595
148,0.7000000000000001,0.0,max,0.9844660194174757,0.7049180327868853,0.589041095890411,0.6417910447761194,0.8749811718570595
149,0.7000000000000001,0.25,max,0.9844660194174757,0.7192982456140351,0.5616438356164384,0.6307692307692307,0.8749811718570595
150,0.7000000000000001,0.5,max,0.9844660194174757,0.7192982456140351,0.5616438356164384,0.6307692307692307,0.8749811718570595
151,0.7000000000000001,0.75,max,0.984789644012945,0.7241379310344828,0.5753424657534246,0.6412213740458015,0.8749811718570595
152,0.8,0.0,max,0.9800970873786408,0.6428571428571429,0.5094339622641509,0.5684210526315789,0.8749811718570595
153,0.8,0.25,max,0.9796116504854369,0.6410256410256411,0.4716981132075472,0.5434782608695652,0.8749811718570595
154,0.8,0.5,max,0.9796116504854369,0.6410256410256411,0.4716981132075472,0.5434782608695652,0.8749811718570595
155,0.8,0.75,max,0.9800970873786408,0.65,0.49056603773584906,0.5591397849462365,0.8749811718570595
156,0.9,0.0,max,0.9883495145631068,0.65,0.7222222222222222,0.6842105263157895,0.8749811718570595
157,0.9,0.25,max,0.987378640776699,0.631578947368421,0.6666666666666666,0.6486486486486487,0.8749811718570595
158,0.9,0.5,max,0.987378640776699,0.631578947368421,0.6666666666666666,0.6486486486486487,0.8749811718570595
159,0.9,0.75,max,0.987378640776699,0.631578947368421,0.6666666666666666,0.6486486486486487,0.8749811718570595
