,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,avg,0.0,0.8656433978132885,0.8569343065693431,0.9516861219195849,0.9018282378245506,0.8540206041065984
1,avg,0.1,0.895818733940668,0.8821656050955414,0.9732958538299368,0.9254928165720013,0.8540206041065984
2,avg,0.2,0.9203679369250986,0.9078014184397163,0.9834805993084902,0.9441268670477595,0.8540206041065984
3,avg,0.3,0.9381381381381382,0.9277777777777778,0.9898391193903472,0.9578041786153216,0.8540206041065984
4,avg,0.4,0.9548002803083392,0.9482363719651855,0.9923298178331735,0.9697821503865074,0.8540206041065984
5,avg,0.5,0.9655172413793104,0.9591836734693877,0.9954207212364052,0.9769662921348314,0.8540206041065984
6,avg,0.6,0.9716237519705728,0.9663157894736842,0.9956616052060737,0.9807692307692307,0.8540206041065984
7,avg,0.7000000000000001,0.9768745620182201,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.8540206041065984
8,avg,0.8,0.9873949579831933,0.9838449111470113,0.9967266775777414,0.9902439024390244,0.8540206041065984
9,avg,0.9,0.9936974789915967,0.9903381642512077,0.9951456310679612,0.9927360774818402,0.8540206041065984
10,median,0.0,0.8656433978132885,0.8569343065693431,0.9516861219195849,0.9018282378245506,0.8545298202495198
11,median,0.1,0.8948843728100911,0.8817170111287759,0.9726411785338478,0.9249499666444296,0.8545298202495198
12,median,0.2,0.9174770039421813,0.9047116736990155,0.9835626911314985,0.9424908424908425,0.8545298202495198
13,median,0.3,0.9384384384384384,0.927547770700637,0.9902252443688908,0.9578622816032888,0.8545298202495198
14,median,0.4,0.9569025928521373,0.9497652582159625,0.9921530161844041,0.9704965219477093,0.8545298202495198
15,median,0.5,0.9646761984861227,0.9581422018348624,0.9934601664684899,0.9754816112084063,0.8545298202495198
16,median,0.6,0.9716237519705728,0.9661399548532731,0.9930394431554525,0.9794050343249427,0.8545298202495198
17,median,0.7000000000000001,0.9810791871058164,0.9797008547008547,0.9913513513513513,0.9854916711445459,0.8545298202495198
18,median,0.8,0.9894957983193278,0.994475138121547,0.9872029250457038,0.9908256880733946,0.8545298202495198
19,median,0.9,0.9957983193277311,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8545298202495198
20,min,0.0,0.8656433978132885,0.8569343065693431,0.9516861219195849,0.9018282378245506,0.8415785974963554
21,min,0.1,0.8944171922448027,0.8826761473820297,0.9684397163120567,0.9235711870138654,0.8415785974963554
22,min,0.2,0.9182654402102497,0.9083913521436423,0.9759842519685039,0.9409755171759348,0.8415785974963554
23,min,0.3,0.9354354354354354,0.9257215619694398,0.9819900945520036,0.9530259995630326,0.8415785974963554
24,min,0.4,0.9481429572529783,0.9386626445449975,0.9862651875330164,0.9618753219989696,0.8415785974963554
25,min,0.5,0.9529015979814971,0.9441305712492153,0.9849377865094957,0.9641025641025641,0.8415785974963554
26,min,0.6,0.954282711508145,0.9477221807318895,0.9867807153965785,0.9668571428571429,0.8415785974963554
27,min,0.7000000000000001,0.9530483531885073,0.9475247524752475,0.9855818743563337,0.9661786976274609,0.8415785974963554
28,min,0.8,0.9506302521008403,0.9444444444444444,0.9843505477308294,0.963984674329502,0.8415785974963554
29,min,0.9,0.9516806722689075,0.953416149068323,0.9746031746031746,0.9638932496075353,0.8415785974963554
30,max,0.0,0.8656433978132885,0.8569343065693431,0.9516861219195849,0.9018282378245506,0.8424263425727637
31,max,0.1,0.884139219808456,0.8730208993033566,0.9666900420757363,0.9174708818635607,0.8424263425727637
32,max,0.2,0.9098554533508542,0.8987341772151899,0.9789352738414401,0.937121906507791,0.8424263425727637
33,max,0.3,0.924924924924925,0.9144321766561514,0.985969387755102,0.9488543371522095,0.8424263425727637
34,max,0.4,0.9376313945339874,0.9289861545332738,0.9909480705097665,0.958967266021208,0.8424263425727637
35,max,0.5,0.9478553406223718,0.9394583112055231,0.9943788645306352,0.9661387220098306,0.8424263425727637
36,max,0.6,0.9574356279558591,0.9508086253369272,0.9943622269203665,0.9720978298312091,0.8424263425727637
37,max,0.7000000000000001,0.9684653118430273,0.9635854341736695,0.9942196531791907,0.9786628733997155,0.8424263425727637
38,max,0.8,0.9747899159663865,0.9674922600619195,0.9952229299363057,0.9811616954474097,0.8424263425727637
39,max,0.9,0.9726890756302521,0.9483568075117371,0.9901960784313726,0.9688249400479616,0.8424263425727637
