,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
57,min,0.85,0.9950738916256158,0.9950248756218905,0.9949494949494949,0.9949492050737531,0.9476722074778848
58,min,0.9,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925093632958801,0.9476722074778848
59,min,0.9500000000000001,0.9852941176470589,0.9855072463768115,0.9848484848484849,0.9848406546080964,0.9476722074778848
60,max,0.0,0.997037037037037,0.9969728407161612,0.9969452915265723,0.9969556060637655,0.949925925925926
61,max,0.05,1.0,1.0,1.0,1.0,0.949925925925926
62,max,0.1,1.0,1.0,1.0,1.0,0.949925925925926
63,max,0.15,1.0,1.0,1.0,1.0,0.949925925925926
64,max,0.2,1.0,1.0,1.0,1.0,0.949925925925926
65,max,0.25,1.0,1.0,1.0,1.0,0.949925925925926
66,max,0.3,1.0,1.0,1.0,1.0,0.949925925925926
67,max,0.35000000000000003,1.0,1.0,1.0,1.0,0.949925925925926
68,max,0.4,1.0,1.0,1.0,1.0,0.949925925925926
69,max,0.45,1.0,1.0,1.0,1.0,0.949925925925926
70,max,0.5,1.0,1.0,1.0,1.0,0.949925925925926
71,max,0.55,1.0,1.0,1.0,1.0,0.949925925925926
72,max,0.6,1.0,1.0,1.0,1.0,0.949925925925926
73,max,0.65,1.0,1.0,1.0,1.0,0.949925925925926
74,max,0.7000000000000001,1.0,1.0,1.0,1.0,0.949925925925926
75,max,0.75,1.0,1.0,1.0,1.0,0.949925925925926
76,max,0.8,1.0,1.0,1.0,1.0,0.949925925925926
77,max,0.85,1.0,1.0,1.0,1.0,0.949925925925926
78,max,0.9,1.0,1.0,1.0,1.0,0.949925925925926
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.949925925925926
