,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
21,median,0.05,0.9778947368421053,0.982468443197756,0.9735927727588604,0.9780104712041885,0.9461080699958796
22,median,0.1,0.9877777777777778,0.9903703703703703,0.9852616064848931,0.9878093830809014,0.9461080699958796
23,median,0.15,0.9925490196078431,0.9937839937839937,0.9914728682170543,0.9926270857586341,0.9461080699958796
24,median,0.2,0.9945833333333334,0.9950819672131147,0.9942669942669943,0.9946743138058173,0.9461080699958796
25,median,0.25,0.9964444444444445,0.9964881474978051,0.9964881474978051,0.9964881474978051,0.9461080699958796
26,median,0.3,0.9971428571428571,0.9971777986829727,0.9971777986829727,0.9971777986829727,0.9461080699958796
27,median,0.35000000000000003,0.9974358974358974,0.996969696969697,0.9979777553083923,0.9974734714502274,0.9461080699958796
28,median,0.4,0.9983333333333333,0.9978118161925602,0.9989047097480832,0.9983579638752053,0.9461080699958796
29,median,0.45,1.0,1.0,1.0,1.0,0.9461080699958796
30,median,0.5,1.0,1.0,1.0,1.0,0.9461080699958796
31,median,0.55,1.0,1.0,1.0,1.0,0.9461080699958796
32,median,0.6,1.0,1.0,1.0,1.0,0.9461080699958796
33,median,0.65,1.0,1.0,1.0,1.0,0.9461080699958796
34,median,0.7000000000000001,1.0,1.0,1.0,1.0,0.9461080699958796
35,median,0.75,1.0,1.0,1.0,1.0,0.9461080699958796
36,median,0.8,1.0,1.0,1.0,1.0,0.9461080699958796
37,median,0.85,1.0,1.0,1.0,1.0,0.9461080699958796
38,median,0.9,1.0,1.0,1.0,1.0,0.9461080699958796
39,median,0.9500000000000001,1.0,1.0,1.0,1.0,0.9461080699958796
40,min,0.0,0.96,0.963758389261745,0.9560585885486018,0.9598930481283422,0.9405707796947349
41,min,0.05,0.9754385964912281,0.980309423347398,0.9707520891364902,0.9755073477956613,0.9405707796947349
42,min,0.1,0.9874074074074074,0.9874074074074074,0.9874074074074074,0.9874074074074074,0.9405707796947349
43,min,0.15,0.9909803921568627,0.9898674980514419,0.9921875,0.9910261412407335,0.9405707796947349
44,min,0.2,0.9929166666666667,0.9917965545529123,0.9942434210526315,0.9930184804928132,0.9405707796947349
45,min,0.25,0.9933333333333333,0.992988606485539,0.993859649122807,0.9934239368697939,0.9405707796947349
46,min,0.3,0.9928571428571429,0.9925163704396632,0.9934456928838952,0.9929808142255498,0.9405707796947349
47,min,0.35000000000000003,0.9923076923076923,0.9918864097363083,0.9928934010152284,0.9923896499238964,0.9405707796947349
48,min,0.4,0.9916666666666667,0.9912376779846659,0.9923245614035088,0.9917808219178083,0.9405707796947349
49,min,0.45,0.9927272727272727,0.9916267942583732,0.9940047961630696,0.9928143712574851,0.9405707796947349
50,min,0.5,0.992,0.9906291834002677,0.9932885906040269,0.9919571045576407,0.9405707796947349
51,min,0.55,0.9918518518518519,0.990990990990991,0.9924812030075187,0.9917355371900827,0.9405707796947349
52,min,0.6,0.9908333333333333,0.9898819561551433,0.9915540540540541,0.9907172995780591,0.9405707796947349
53,min,0.65,0.9914285714285714,0.9903846153846154,0.9922928709055877,0.9913378248315688,0.9405707796947349
54,min,0.7000000000000001,0.9911111111111112,0.988558352402746,0.993103448275862,0.9908256880733946,0.9405707796947349
55,min,0.75,0.9906666666666667,0.9861111111111112,0.9943977591036415,0.9902370990237099,0.9405707796947349
56,min,0.8,0.9916666666666667,0.9893992932862191,0.9929078014184397,0.9911504424778761,0.9405707796947349
57,min,0.85,0.9888888888888889,0.9852941176470589,0.9901477832512315,0.9877149877149877,0.9405707796947349
58,min,0.9,0.9933333333333333,0.9855072463768116,1.0,0.9927007299270073,0.9405707796947349
