,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
13,KNN,min,0.65,0.9753787878787878,0.927710843373494,0.7439613526570048,0.8257372654155496,0.8860515530817219
14,KNN,min,0.7000000000000001,0.9734865223155104,0.9154929577464789,0.7303370786516854,0.8125,0.8860515530817219
15,KNN,min,0.75,0.9750795334040296,0.9196428571428571,0.7304964539007093,0.8142292490118577,0.8860515530817219
16,KNN,min,0.8,0.9721669980119284,0.896551724137931,0.7027027027027027,0.7878787878787878,0.8860515530817219
17,KNN,min,0.85,0.9690812720848057,0.8833333333333333,0.654320987654321,0.75177304964539,0.8860515530817219
18,KNN,min,0.9,0.976158940397351,0.9069767441860465,0.7358490566037735,0.8125,0.8860515530817219
19,KNN,min,0.9500000000000001,0.9788359788359788,0.8823529411764706,0.7142857142857143,0.7894736842105263,0.8860515530817219
0,SVM_Linear,min,0.0,0.800053036329886,0.6122945830797322,0.5359616409163559,0.571590909090909,0.8451714269334514
1,SVM_Linear,min,0.05,0.8118632240055826,0.6227180527383367,0.538281706604325,0.5774294670846395,0.8451714269334514
2,SVM_Linear,min,0.1,0.8249852681202121,0.6466108149276466,0.5397329942784488,0.5883575883575883,0.8451714269334514
3,SVM_Linear,min,0.15,0.837466853844954,0.6658163265306123,0.5467877094972067,0.6004601226993865,0.8451714269334514
4,SVM_Linear,min,0.2,0.8488564799469672,0.6847619047619048,0.553076923076923,0.6119148936170212,0.8451714269334514
5,SVM_Linear,min,0.25,0.860350008838607,0.6997840172786177,0.5586206896551724,0.6212847555129435,0.8451714269334514
6,SVM_Linear,min,0.3,0.8645833333333334,0.7060931899641577,0.5575471698113208,0.6230890880337375,0.8451714269334514
7,SVM_Linear,min,0.35000000000000003,0.8737507648378544,0.7194630872483222,0.5665961945031712,0.6339444115907746,0.8451714269334514
8,SVM_Linear,min,0.4,0.8855501546619532,0.7313432835820896,0.5917874396135265,0.6542056074766355,0.8451714269334514
9,SVM_Linear,min,0.45,0.8937093275488069,0.7347972972972973,0.6050069541029207,0.6636155606407322,0.8451714269334514
10,SVM_Linear,min,0.5,0.9029435163086714,0.7575757575757576,0.6269592476489029,0.6861063464837049,0.8451714269334514
11,SVM_Linear,min,0.55,0.9074837949322333,0.7635983263598326,0.6448763250883393,0.6992337164750958,0.8451714269334514
12,SVM_Linear,min,0.6,0.91415313225058,0.7759815242494227,0.6746987951807228,0.7218045112781954,0.8451714269334514
13,SVM_Linear,min,0.65,0.9212121212121213,0.7803617571059431,0.7105882352941176,0.7438423645320197,0.8451714269334514
14,SVM_Linear,min,0.7000000000000001,0.9253203711886876,0.7953216374269005,0.7331536388140162,0.7629733520336606,0.8451714269334514
15,SVM_Linear,min,0.75,0.9331919406150583,0.8064516129032258,0.7911392405063291,0.7987220447284346,0.8451714269334514
16,SVM_Linear,min,0.8,0.9383697813121272,0.8074074074074075,0.8416988416988417,0.8241965973534972,0.8451714269334514
17,SVM_Linear,min,0.85,0.941696113074205,0.8270042194092827,0.8868778280542986,0.8558951965065502,0.8451714269334514
18,SVM_Linear,min,0.9,0.9443708609271523,0.8497409326424871,0.9265536723163842,0.8864864864864865,0.8451714269334514
19,SVM_Linear,min,0.9500000000000001,0.9470899470899471,0.8881118881118881,0.9694656488549618,0.927007299270073,0.8451714269334514
0,SVM_Polynomial,min,0.0,0.8179527976664015,0.6387665198237885,0.6180074587107086,0.628215542919036,0.8735850890306643
1,SVM_Polynomial,min,0.05,0.834612700628053,0.6682721252257676,0.6364678899082569,0.6519823788546255,0.8735850890306643
2,SVM_Polynomial,min,0.1,0.8516499705362405,0.7023411371237458,0.6513647642679901,0.6758931445123914,0.8735850890306643
3,SVM_Polynomial,min,0.15,0.8624239588207768,0.7193877551020408,0.6650943396226415,0.6911764705882353,0.8735850890306643
4,SVM_Polynomial,min,0.2,0.8750414318859795,0.7418326693227092,0.6840558412931668,0.7117737003058104,0.8735850890306643
5,SVM_Polynomial,min,0.25,0.8870426020859112,0.7617777777777778,0.6978827361563518,0.7284317892052699,0.8735850890306643
6,SVM_Polynomial,min,0.3,0.8982954545454546,0.7854330708661418,0.7144136078782453,0.7482419127988749,0.8735850890306643
7,SVM_Polynomial,min,0.35000000000000003,0.9086273709973486,0.8033149171270718,0.7291875626880642,0.7644584647739222,0.8735850890306643
8,SVM_Polynomial,min,0.4,0.9180291648254529,0.8268506900878294,0.7387892376681614,0.7803433984606276,0.8735850890306643
9,SVM_Polynomial,min,0.45,0.9296215955651964,0.8523878437047757,0.7560975609756098,0.8013605442176871,0.8735850890306643
10,SVM_Polynomial,min,0.5,0.937682312383983,0.8745874587458746,0.7692307692307693,0.8185328185328186,0.8735850890306643
11,SVM_Polynomial,min,0.55,0.9395992928697702,0.878731343283582,0.7708674304418985,0.8212728857890148,0.8735850890306643
12,SVM_Polynomial,min,0.6,0.9469671859463042,0.9074889867841409,0.7773584905660378,0.8373983739837398,0.8735850890306643
13,SVM_Polynomial,min,0.65,0.953030303030303,0.9230769230769231,0.8,0.8571428571428571,0.8735850890306643
14,SVM_Polynomial,min,0.7000000000000001,0.9558108705258507,0.9293785310734464,0.8143564356435643,0.8680738786279684,0.8735850890306643
15,SVM_Polynomial,min,0.75,0.9660657476139979,0.9462025316455697,0.8641618497109826,0.9033232628398792,0.8735850890306643
16,SVM_Polynomial,min,0.8,0.9715043074884029,0.9632352941176471,0.888135593220339,0.9241622574955908,0.8735850890306643
17,SVM_Polynomial,min,0.85,0.9717314487632509,0.9746835443037974,0.8988326848249028,0.9352226720647774,0.8735850890306643
18,SVM_Polynomial,min,0.9,0.9721854304635762,0.9748743718592965,0.9238095238095239,0.9486552567237164,0.8735850890306643
19,SVM_Polynomial,min,0.9500000000000001,0.9656084656084656,0.9863945578231292,0.9294871794871795,0.9570957095709571,0.8735850890306643
0,SVM_RBF,min,0.0,0.7108194112967383,0.455188679245283,0.8225892381459776,0.5860694628961852,0.7714255599846997
1,SVM_RBF,min,0.05,0.7131891137473831,0.46289003332323536,0.8441988950276244,0.5979260418704755,0.7714255599846997
2,SVM_RBF,min,0.1,0.7271655863288156,0.4854557207498384,0.8524404086265607,0.6186161449752883,0.7714255599846997
3,SVM_RBF,min,0.15,0.7513648416783653,0.5207963028794881,0.8562244301578025,0.647656940760389,0.7714255599846997
4,SVM_RBF,min,0.2,0.7848856479946967,0.5681444991789819,0.849079754601227,0.6807673389080177,0.7714255599846997
5,SVM_RBF,min,0.25,0.8034293795297861,0.5971907566832805,0.8552887735236859,0.7033084311632871,0.7714255599846997
6,SVM_RBF,min,0.3,0.8153409090909091,0.6178188899707887,0.8697738176833447,0.7224594363791631,0.7714255599846997
7,SVM_RBF,min,0.35000000000000003,0.8250050989190292,0.637597911227154,0.8815884476534296,0.74,0.7714255599846997
8,SVM_RBF,min,0.4,0.8283252319929297,0.6466372657111357,0.8961038961038961,0.7512007684918348,0.7714255599846997
9,SVM_RBF,min,0.45,0.8356230416967944,0.666077738515901,0.9077046548956661,0.7683423913043478,0.7714255599846997
10,SVM_RBF,min,0.5,0.8379740121983559,0.6728624535315985,0.9289991445680068,0.7804527488321955,0.7714255599846997
11,SVM_RBF,min,0.55,0.8432527990571597,0.6885790172642763,0.9427272727272727,0.7958557175748273,0.7714255599846997
12,SVM_RBF,min,0.6,0.8442161087172688,0.7031802120141343,0.9521531100478469,0.8089430894308943,0.7714255599846997
13,SVM_RBF,min,0.65,0.8428030303030303,0.7118133935289691,0.967280163599182,0.8201127004768097,0.7714255599846997
14,SVM_RBF,min,0.7000000000000001,0.8395934600088378,0.7251602564102564,0.9783783783783784,0.8329498389323516,0.7714255599846997
15,SVM_RBF,min,0.75,0.8404029692470838,0.743566992014197,0.9858823529411764,0.847749114820435,0.7714255599846997
16,SVM_RBF,min,0.8,0.8396288933068257,0.7579814624098867,0.990578734858681,0.8588098016336057,0.7714255599846997
17,SVM_RBF,min,0.85,0.8392226148409894,0.7858002406738869,0.9939117199391172,0.8776881720430108,0.7714255599846997
18,SVM_RBF,min,0.9,0.8291390728476821,0.8083832335329342,0.9981515711645101,0.8933002481389578,0.7714255599846997
19,SVM_RBF,min,0.9500000000000001,0.8650793650793651,0.8650793650793651,1.0,0.9276595744680851,0.7714255599846997
0,MLP,min,0.0,0.8447361442588173,0.7325428194993412,0.5924347362813,0.655081001472754,0.9035709315913304
1,MLP,min,0.05,0.8619678995115143,0.7642276422764228,0.6068075117370892,0.6764802093555774,0.9035709315913304
2,MLP,min,0.1,0.8803771361225693,0.8023352793994996,0.6258945998698764,0.7032163742690059,0.9035709315913304
3,MLP,min,0.15,0.8976758695991265,0.8370086289549377,0.6423841059602649,0.7268942547876769,0.9035709315913304
4,MLP,min,0.2,0.9115014915478953,0.8524229074889867,0.6592844974446337,0.7435158501440923,0.9035709315913304
5,MLP,min,0.25,0.9241647516351423,0.8725617685305592,0.6696606786427146,0.7577639751552795,0.9035709315913304
6,MLP,min,0.3,0.9352272727272727,0.8909657320872274,0.6777251184834123,0.7698519515477793,0.9035709315913304
7,MLP,min,0.35000000000000003,0.9459514582908424,0.9152542372881356,0.6883852691218131,0.7857720291026677,0.9035709315913304
8,MLP,min,0.4,0.9566946531153336,0.9345794392523364,0.704225352112676,0.8032128514056225,0.9035709315913304
9,MLP,min,0.45,0.967944082911545,0.9566473988439307,0.7371937639198218,0.8327044025157233,0.9035709315913304
10,MLP,min,0.5,0.9753381066030231,0.9646643109540636,0.7668539325842697,0.8544600938967136,0.9035709315913304
11,MLP,min,0.55,0.9787860931054803,0.9778761061946902,0.7673611111111112,0.8599221789883269,0.9035709315913304
12,MLP,min,0.6,0.9830957905203845,0.9788359788359788,0.7974137931034483,0.8788598574821853,0.9035709315913304
13,MLP,min,0.65,0.9859848484848485,0.9817073170731707,0.8256410256410256,0.8969359331476323,0.9035709315913304
14,MLP,min,0.7000000000000001,0.9876270437472382,0.9790209790209791,0.8484848484848485,0.9090909090909091,0.9035709315913304
15,MLP,min,0.75,0.986744432661718,0.976,0.8472222222222222,0.9070631970260223,0.9035709315913304
16,MLP,min,0.8,0.9880715705765407,0.9705882352941176,0.868421052631579,0.9166666666666666,0.9035709315913304
17,MLP,min,0.85,0.991166077738516,0.9620253164556962,0.9156626506024096,0.9382716049382716,0.9035709315913304
18,MLP,min,0.9,0.9933774834437086,0.9672131147540983,0.9516129032258065,0.959349593495935,0.9035709315913304
19,MLP,min,0.9500000000000001,0.9947089947089947,0.9534883720930233,1.0,0.9761904761904762,0.9035709315913304
0,Random_Forest,min,0.0,0.8569345001325909,0.7587548638132295,0.6233351092168353,0.6844106463878327,0.9118340155639424
1,Random_Forest,min,0.05,0.8736915561758548,0.787701317715959,0.6363098758131284,0.7039581288845274,0.9118340155639424
2,Random_Forest,min,0.1,0.8924572775486153,0.8273561301084237,0.6547854785478547,0.7310243183492999,0.9118340155639424
3,Random_Forest,min,0.15,0.908594603026049,0.8622009569377991,0.6708860759493671,0.7546063651591289,0.9118340155639424
4,Random_Forest,min,0.2,0.9219423268147166,0.8851203501094091,0.6885106382978723,0.7745332695069411,0.9118340155639424
5,Random_Forest,min,0.25,0.9347710800777798,0.9143222506393862,0.7030481809242871,0.7948860478043357,0.9118340155639424
6,Random_Forest,min,0.3,0.9488636363636364,0.9452662721893491,0.7327981651376146,0.8255813953488372,0.9118340155639424
7,Random_Forest,min,0.35000000000000003,0.9581888639608404,0.9587813620071685,0.7461645746164575,0.8392156862745098,0.9118340155639424
8,Random_Forest,min,0.4,0.966858152894388,0.9753363228699552,0.7578397212543554,0.8529411764705882,0.9118340155639424
9,Random_Forest,min,0.45,0.9730055435044589,0.9806629834254144,0.7717391304347826,0.8637469586374696,0.9118340155639424
10,Random_Forest,min,0.5,0.979315831344471,0.9901639344262295,0.8010610079575596,0.8856304985337243,0.9118340155639424
11,Random_Forest,min,0.55,0.9858573954036535,1.0,0.8456591639871383,0.9163763066202091,0.9118340155639424
12,Random_Forest,min,0.6,0.99171362280411,1.0,0.8945147679324894,0.9443207126948775,0.9118340155639424
13,Random_Forest,min,0.65,0.9931818181818182,1.0,0.9016393442622951,0.9482758620689655,0.9118340155639424
14,Random_Forest,min,0.7000000000000001,0.9942554131683606,1.0,0.9029850746268657,0.9490196078431372,0.9118340155639424
15,Random_Forest,min,0.75,0.9952279957582184,1.0,0.896551724137931,0.9454545454545454,0.9118340155639424
16,Random_Forest,min,0.8,0.9973492379058979,1.0,0.9245283018867925,0.9607843137254902,0.9118340155639424
17,Random_Forest,min,0.85,0.9982332155477032,1.0,0.9,0.9473684210526315,0.9118340155639424
18,Random_Forest,min,0.9,0.9973509933774835,1.0,0.6666666666666666,0.8,0.9118340155639424
19,Random_Forest,min,0.9500000000000001,0.9947089947089947,0.0,0.0,0.0,0.9118340155639424
0,Gradient_Boosting,min,0.0,0.862238133121188,0.761875,0.6494405966968567,0.7011791774518263,0.9141911133201596
1,Gradient_Boosting,min,0.05,0.8795533845080251,0.7905027932960894,0.6678466076696166,0.7240166293572113,0.9141911133201596
2,Gradient_Boosting,min,0.1,0.8974661166764879,0.8218210361067504,0.6906332453825857,0.7505376344086021,0.9141911133201596
3,Gradient_Boosting,min,0.15,0.9104663858992357,0.8504424778761062,0.7035139092240117,0.7700320512820513,0.9141911133201596
4,Gradient_Boosting,min,0.2,0.924096784885648,0.8877551020408163,0.7142857142857143,0.7916287534121929,0.9141911133201596
5,Gradient_Boosting,min,0.25,0.9397207000176773,0.921146953405018,0.737093690248566,0.8189060010621348,0.9141911133201596
6,Gradient_Boosting,min,0.3,0.9517045454545454,0.9462517680339463,0.755079006772009,0.839924670433145,0.9141911133201596
7,Gradient_Boosting,min,0.35000000000000003,0.9624719559453396,0.9675213675213675,0.774281805745554,0.8601823708206687,0.9141911133201596
8,Gradient_Boosting,min,0.4,0.9703932832523199,0.978515625,0.8028846153846154,0.8820422535211268,0.9141911133201596
9,Gradient_Boosting,min,0.45,0.9785490479633646,0.9891540130151844,0.8444444444444444,0.9110889110889111,0.9141911133201596
10,Gradient_Boosting,min,0.5,0.983028374436489,0.9882352941176471,0.8768267223382046,0.9292035398230089,0.9141911133201596
11,Gradient_Boosting,min,0.55,0.9876252209781968,0.9949494949494949,0.9078341013824884,0.9493975903614458,0.9141911133201596
12,Gradient_Boosting,min,0.6,0.9900563473649321,0.997134670487106,0.9230769230769231,0.9586776859504132,0.9141911133201596
13,Gradient_Boosting,min,0.65,0.993560606060606,1.0,0.9463722397476341,0.9724473257698542,0.9141911133201596
14,Gradient_Boosting,min,0.7000000000000001,0.9955810870525851,1.0,0.9586776859504132,0.9789029535864979,0.9141911133201596
15,Gradient_Boosting,min,0.75,0.9968186638388123,1.0,0.9629629629629629,0.9811320754716981,0.9141911133201596
16,Gradient_Boosting,min,0.8,0.9973492379058979,1.0,0.9534883720930233,0.9761904761904762,0.9141911133201596
17,Gradient_Boosting,min,0.85,0.9982332155477032,1.0,0.9285714285714286,0.9629629629629629,0.9141911133201596
