,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,avg,0.0,0.8579952267303103,0.7783149171270718,0.6004262120404902,0.6778947368421052,0.8597444903146494
1,avg,0.1,0.8873011196228638,0.8123993558776168,0.654769630110318,0.7251167804527489,0.8597444903146494
2,avg,0.2,0.9168047729532648,0.8632218844984803,0.6989335520918786,0.772438803263826,0.8597444903146494
3,avg,0.3,0.9454545454545454,0.905440414507772,0.7647702407002188,0.8291814946619217,0.8597444903146494
4,avg,0.4,0.9631020768890853,0.9409660107334525,0.796969696969697,0.8630024610336341,0.8597444903146494
5,avg,0.5,0.9779899230973217,0.9675,0.8468271334792122,0.9031505250875146,0.8597444903146494
6,avg,0.6,0.9870732515744116,0.9904153354632588,0.8959537572254336,0.9408194233687405,0.8597444903146494
7,avg,0.7000000000000001,0.9946973044631021,0.9957627118644068,0.9552845528455285,0.975103734439834,0.8597444903146494
8,avg,0.8,0.9966865473823724,0.9941860465116279,0.9771428571428571,0.9855907780979827,0.8597444903146494
9,avg,0.9,0.9986754966887417,0.9910714285714286,1.0,0.9955156950672646,0.8597444903146494
10,median,0.0,0.8579952267303103,0.7783149171270718,0.6004262120404902,0.6778947368421052,0.8602156928152271
11,median,0.1,0.8877430760164997,0.8066825775656324,0.6614481409001957,0.7268817204301076,0.8602156928152271
12,median,0.2,0.9189592310241962,0.8648373983739838,0.7050538525269263,0.776814240073026,0.8602156928152271
13,median,0.3,0.9446969696969697,0.9093369418132612,0.7491638795986622,0.8215158924205379,0.8602156928152271
14,median,0.4,0.9646486964206805,0.9431818181818182,0.7929936305732485,0.8615916955017301,0.8602156928152271
15,median,0.5,0.979315831344471,0.9752066115702479,0.8368794326241135,0.9007633587786259,0.8602156928152271
16,median,0.6,0.9877361617500828,0.9929078014184397,0.8888888888888888,0.9380234505862647,0.8602156928152271
17,median,0.7000000000000001,0.9946973044631021,0.9952830188679245,0.9504504504504504,0.9723502304147466,0.8602156928152271
18,median,0.8,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.8602156928152271
19,median,0.9,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.8602156928152271
20,min,0.0,0.8579952267303103,0.7783149171270718,0.6004262120404902,0.6778947368421052,0.8320807110216136
21,min,0.1,0.8837654684737772,0.8081632653061225,0.6411917098445595,0.7150595882990249,0.8320807110216136
22,min,0.2,0.9100099436526351,0.8529111338100103,0.6766612641815235,0.7546317216448261,0.8320807110216136
23,min,0.3,0.9293560606060606,0.8713592233009708,0.7289340101522843,0.7938087341072416,0.8320807110216136
24,min,0.4,0.9429960229783473,0.8926905132192846,0.7522935779816514,0.8165007112375533,0.8320807110216136
25,min,0.5,0.9413948554760011,0.8911819887429644,0.7445141065830722,0.8112724167378309,0.8320807110216136
26,min,0.6,0.9419953596287703,0.8959810874704491,0.7431372549019608,0.812433011789925,0.8320807110216136
27,min,0.7000000000000001,0.9416703490941228,0.8870967741935484,0.739247311827957,0.8064516129032258,0.8320807110216136
28,min,0.8,0.9383697813121272,0.8798076923076923,0.7290836653386454,0.7973856209150327,0.8320807110216136
29,min,0.9,0.9245033112582781,0.8761904761904762,0.6764705882352942,0.7634854771784232,0.8320807110216136
30,max,0.0,0.8579952267303103,0.7783149171270718,0.6004262120404902,0.6778947368421052,0.8541161690328072
31,max,0.1,0.876694166175604,0.8083267871170463,0.6344019728729963,0.7108808290155441,0.8541161690328072
32,max,0.2,0.9073583029499502,0.8521057786483839,0.6807511737089202,0.7568508046976946,0.8541161690328072
33,max,0.3,0.9329545454545455,0.8992718446601942,0.7322134387351779,0.8071895424836601,0.8541161690328072
34,max,0.4,0.9553689792311092,0.9351432880844646,0.7958921694480102,0.8599167822468793,0.8541161690328072
35,max,0.5,0.9721559268098647,0.9710144927536232,0.8375,0.8993288590604027,0.8541161690328072
36,max,0.6,0.9824328803447133,0.9972222222222222,0.8734793187347932,0.9312581063553826,0.8541161690328072
37,max,0.7000000000000001,0.9911621741051702,0.9965870307167235,0.9389067524115756,0.9668874172185431,0.8541161690328072
38,max,0.8,0.9960238568588469,0.9956140350877193,0.978448275862069,0.9869565217391304,0.8541161690328072
39,max,0.9,0.9960264900662251,0.9928057553956835,0.9857142857142858,0.989247311827957,0.8541161690328072
