,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
0,avg,0.0,0.7164179104477612,0.7419354838709677,0.6764705882352942,0.7076923076923077,0.7918470141617009
1,avg,0.05,0.75,0.7931034482758621,0.696969696969697,0.7419354838709677,0.7918470141617009
2,avg,0.1,0.7377049180327869,0.7777777777777778,0.6774193548387096,0.7241379310344828,0.7918470141617009
3,avg,0.15,0.7543859649122807,0.8,0.6896551724137931,0.7407407407407407,0.7918470141617009
4,avg,0.2,0.7592592592592593,0.8,0.7142857142857143,0.7547169811320755,0.7918470141617009
5,avg,0.25,0.7843137254901961,0.8333333333333334,0.7407407407407407,0.7843137254901961,0.7918470141617009
6,avg,0.3,0.7872340425531915,0.8260869565217391,0.76,0.7916666666666666,0.7918470141617009
7,avg,0.35000000000000003,0.8181818181818182,0.8571428571428571,0.782608695652174,0.8181818181818182,0.7918470141617009
8,avg,0.4,0.8048780487804879,0.8421052631578947,0.7619047619047619,0.8,0.7918470141617009
9,avg,0.45,0.8378378378378378,0.8823529411764706,0.7894736842105263,0.8333333333333334,0.7918470141617009
10,avg,0.5,0.8235294117647058,0.875,0.7777777777777778,0.8235294117647058,0.7918470141617009
11,avg,0.55,0.8709677419354839,0.9285714285714286,0.8125,0.8666666666666667,0.7918470141617009
12,avg,0.6,0.8518518518518519,0.9,0.75,0.8181818181818182,0.7918470141617009
13,avg,0.65,0.9166666666666666,1.0,0.8,0.8888888888888888,0.7918470141617009
14,avg,0.7000000000000001,0.9047619047619048,1.0,0.8,0.8888888888888888,0.7918470141617009
15,avg,0.75,0.8823529411764706,1.0,0.7777777777777778,0.875,0.7918470141617009
16,avg,0.8,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.7918470141617009
17,avg,0.85,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.7918470141617009
18,avg,0.9,0.8571428571428571,1.0,0.8,0.8888888888888888,0.7918470141617009
19,avg,0.9500000000000001,1.0,1.0,1.0,1.0,0.7918470141617009
20,median,0.0,0.7164179104477612,0.7419354838709677,0.6764705882352942,0.7076923076923077,0.7927202953926586
21,median,0.05,0.734375,0.7586206896551724,0.6875,0.7213114754098361,0.7927202953926586
22,median,0.1,0.7377049180327869,0.7857142857142857,0.6875,0.7333333333333333,0.7927202953926586
23,median,0.15,0.7543859649122807,0.7777777777777778,0.7241379310344828,0.75,0.7927202953926586
24,median,0.2,0.7592592592592593,0.7692307692307693,0.7407407407407407,0.7547169811320755,0.7927202953926586
25,median,0.25,0.7843137254901961,0.8,0.7692307692307693,0.7843137254901961,0.7927202953926586
26,median,0.3,0.8085106382978723,0.8260869565217391,0.7916666666666666,0.8085106382978723,0.7927202953926586
27,median,0.35000000000000003,0.8181818181818182,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.7927202953926586
28,median,0.4,0.8536585365853658,0.9,0.8181818181818182,0.8571428571428571,0.7927202953926586
29,median,0.45,0.8648648648648649,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.7927202953926586
30,median,0.5,0.8529411764705882,0.875,0.8235294117647058,0.8484848484848485,0.7927202953926586
31,median,0.55,0.8387096774193549,0.8571428571428571,0.8,0.8275862068965517,0.7927202953926586
32,median,0.6,0.8518518518518519,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7927202953926586
33,median,0.65,0.875,0.9,0.8181818181818182,0.8571428571428571,0.7927202953926586
34,median,0.7000000000000001,0.9047619047619048,1.0,0.8181818181818182,0.9,0.7927202953926586
35,median,0.75,0.8823529411764706,1.0,0.8,0.8888888888888888,0.7927202953926586
36,median,0.8,0.8571428571428571,1.0,0.7777777777777778,0.875,0.7927202953926586
37,median,0.85,0.8181818181818182,1.0,0.75,0.8571428571428571,0.7927202953926586
38,median,0.9,1.0,1.0,1.0,1.0,0.7927202953926586
39,median,0.9500000000000001,1.0,1.0,1.0,1.0,0.7927202953926586
40,min,0.0,0.7164179104477612,0.7419354838709677,0.6764705882352942,0.7076923076923077,0.7346828711900926
41,min,0.05,0.75,0.7931034482758621,0.696969696969697,0.7419354838709677,0.7346828711900926
42,min,0.1,0.7704918032786885,0.8148148148148148,0.7096774193548387,0.7586206896551724,0.7346828711900926
43,min,0.15,0.7894736842105263,0.875,0.7,0.7777777777777778,0.7346828711900926
44,min,0.2,0.7777777777777778,0.8636363636363636,0.6785714285714286,0.76,0.7346828711900926
45,min,0.25,0.7647058823529411,0.8571428571428571,0.6666666666666666,0.75,0.7346828711900926
46,min,0.3,0.7659574468085106,0.8333333333333334,0.6521739130434783,0.7317073170731707,0.7346828711900926
47,min,0.35000000000000003,0.7727272727272727,0.8235294117647058,0.6666666666666666,0.7368421052631579,0.7346828711900926
48,min,0.4,0.7560975609756098,0.8235294117647058,0.6666666666666666,0.7368421052631579,0.7346828711900926
49,min,0.45,0.7567567567567568,0.8666666666666667,0.65,0.7428571428571429,0.7346828711900926
50,min,0.5,0.7647058823529411,0.9230769230769231,0.631578947368421,0.75,0.7346828711900926
51,min,0.55,0.7419354838709677,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.7346828711900926
52,min,0.6,0.7407407407407407,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.7346828711900926
53,min,0.65,0.75,0.875,0.5833333333333334,0.7,0.7346828711900926
54,min,0.7000000000000001,0.7619047619047619,0.875,0.6363636363636364,0.7368421052631579,0.7346828711900926
55,min,0.75,0.7647058823529411,0.875,0.7,0.7777777777777778,0.7346828711900926
56,min,0.8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346828711900926
57,min,0.85,0.8181818181818182,0.8,0.8,0.8,0.7346828711900926
58,min,0.9,0.8571428571428571,0.75,1.0,0.8571428571428571,0.7346828711900926
59,min,0.9500000000000001,0.75,0.75,1.0,0.8571428571428571,0.7346828711900926
60,max,0.0,0.7164179104477612,0.7419354838709677,0.6764705882352942,0.7076923076923077,0.7637112567476368
61,max,0.05,0.703125,0.7241379310344828,0.65625,0.6885245901639344,0.7637112567476368
62,max,0.1,0.7213114754098361,0.7692307692307693,0.6451612903225806,0.7017543859649122,0.7637112567476368
63,max,0.15,0.7192982456140351,0.782608695652174,0.6206896551724138,0.6923076923076923,0.7637112567476368
64,max,0.2,0.7222222222222222,0.7727272727272727,0.6296296296296297,0.6938775510204082,0.7637112567476368
65,max,0.25,0.7254901960784313,0.7727272727272727,0.6538461538461539,0.7083333333333334,0.7637112567476368
66,max,0.3,0.7021276595744681,0.75,0.625,0.6818181818181818,0.7637112567476368
67,max,0.35000000000000003,0.7272727272727273,0.75,0.6818181818181818,0.7142857142857143,0.7637112567476368
68,max,0.4,0.7560975609756098,0.7894736842105263,0.7142857142857143,0.75,0.7637112567476368
69,max,0.45,0.7837837837837838,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7637112567476368
70,max,0.5,0.7647058823529411,0.8,0.7058823529411765,0.75,0.7637112567476368
71,max,0.55,0.8064516129032258,0.8461538461538461,0.7333333333333333,0.7857142857142857,0.7637112567476368
72,max,0.6,0.8148148148148148,0.9,0.6923076923076923,0.782608695652174,0.7637112567476368
73,max,0.65,0.8333333333333334,1.0,0.6666666666666666,0.8,0.7637112567476368
74,max,0.7000000000000001,0.8571428571428571,1.0,0.7,0.8235294117647058,0.7637112567476368
75,max,0.75,0.9411764705882353,1.0,0.8333333333333334,0.9090909090909091,0.7637112567476368
76,max,0.8,0.9285714285714286,1.0,0.8333333333333334,0.9090909090909091,0.7637112567476368
77,max,0.85,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.7637112567476368
78,max,0.9,1.0,1.0,1.0,1.0,0.7637112567476368
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.7637112567476368
